Date,ACWO_1,ADMO_1,ADRR_1,CSO_1,DPB_1,DPH_1,HTB_1,HTH_1,ITP_1,OGO_1,PPL_1,PS_1,RRIR_1,RRR_1,RR_1,TAGI_1,TGA_1,TLRR_1,ACON,MGEN,OP41,OP42,OP43,OP44,OP45,Abnormal
2020-08-16,0.0,1096.0,304.0,29883.0,61.0,58.0,72.0,76.0,3425.0,1800.0,15010.0,15131.0,2463.0,160.0,2303.0,32604.0,29179.0,17473.0,False,False,False,False,False,False,False,False
2020-08-17,0.0,1170.0,292.0,29883.0,58.0,57.0,71.0,81.0,3625.0,1659.0,16410.0,14146.0,2463.0,160.0,2303.0,33019.0,29394.0,18873.0,False,False,False,False,False,False,False,False
2020-08-18,0.0,1170.0,435.0,29883.0,58.0,56.0,82.0,83.0,3625.0,1952.0,18200.0,12063.0,2463.0,160.0,2303.0,32726.0,29101.0,20663.0,False,False,False,False,False,False,False,False
2020-08-19,0.0,1000.0,467.0,29883.0,52.0,51.0,77.0,80.0,3625.0,2149.0,16500.0,13396.0,2463.0,160.0,2303.0,32359.0,28734.0,18963.0,False,False,False,False,False,False,False,False
2020-08-20,0.0,1051.0,460.0,29883.0,49.0,47.0,77.0,81.0,3625.0,2068.0,16500.0,13528.0,2463.0,160.0,2303.0,32491.0,28866.0,18963.0,False,False,False,False,False,False,False,False
2020-08-21,0.0,1072.0,438.0,29883.0,58.0,55.0,87.0,88.0,3625.0,1052.0,18000.0,13065.0,2463.0,160.0,2303.0,33528.0,29903.0,20463.0,False,False,False,False,False,False,False,False
2020-08-22,0.0,900.0,479.0,29883.0,62.0,61.0,79.0,91.0,3325.0,1051.0,20000.0,10594.0,2463.0,160.0,2303.0,33057.0,29732.0,22463.0,False,False,False,False,False,False,False,False
2020-08-23,0.0,772.0,313.0,29883.0,64.0,62.0,89.0,93.0,3425.0,1184.0,20500.0,9933.0,2463.0,160.0,2303.0,32896.0,29471.0,22963.0,False,False,False,False,False,False,False,False
2020-08-24,0.0,794.0,309.0,29883.0,67.0,66.0,82.0,89.0,3625.0,1203.0,21800.0,8836.0,2463.0,160.0,2303.0,33099.0,29474.0,24263.0,False,False,False,False,False,False,False,False
2020-08-25,0.0,747.0,476.0,29883.0,63.0,62.0,87.0,89.0,3625.0,1105.0,21250.0,9437.0,2463.0,160.0,2303.0,33150.0,29525.0,23713.0,False,False,False,False,False,False,False,False
2020-08-26,0.0,1414.0,485.0,29883.0,40.0,40.0,74.0,75.0,3425.0,1424.0,15750.0,15085.0,2463.0,160.0,2303.0,33298.0,29873.0,18213.0,False,False,False,False,False,False,False,False
2020-08-27,0.0,1787.0,466.0,29883.0,58.0,63.0,69.0,82.0,3425.0,1913.0,15660.0,15059.0,2463.0,160.0,2303.0,33182.0,29757.0,18123.0,False,False,False,False,False,False,False,False
2020-08-28,0.0,1787.0,457.0,29883.0,58.0,59.0,79.0,84.0,3425.0,2425.0,16600.0,13607.0,2463.0,160.0,2303.0,32670.0,29245.0,19063.0,False,False,False,False,False,False,False,False
2020-08-29,0.0,1140.0,475.0,29883.0,68.0,70.0,75.0,77.0,3425.0,2191.0,16000.0,13794.0,2463.0,160.0,2303.0,32257.0,28832.0,18463.0,False,False,False,False,False,False,False,False
2020-08-30,0.0,1091.0,313.0,29883.0,50.0,51.0,76.0,76.0,3425.0,1931.0,14300.0,15705.0,2463.0,160.0,2303.0,32468.0,29043.0,16763.0,False,False,False,False,False,False,False,False
2020-08-31,0.0,1183.0,302.0,29883.0,48.0,48.0,71.0,75.0,3625.0,1990.0,15070.0,15168.0,2463.0,160.0,2303.0,32701.0,29076.0,17533.0,False,False,False,False,False,False,False,False
2020-09-01,0.0,1173.0,430.0,30265.0,56.0,57.0,72.0,77.0,3625.0,1851.0,15400.0,15349.0,2463.0,160.0,2303.0,33212.0,29587.0,17863.0,False,False,False,False,False,False,False,False
2020-09-02,0.0,1351.0,401.0,30265.0,65.0,68.0,71.0,73.0,3625.0,2144.0,16150.0,14484.0,2463.0,160.0,2303.0,33097.0,29472.0,18613.0,False,False,False,False,False,False,False,False
2020-09-03,0.0,1382.0,404.0,30265.0,67.0,57.0,79.0,86.0,3625.0,1933.0,18600.0,12276.0,2463.0,160.0,2303.0,33339.0,29714.0,21063.0,False,False,False,False,False,False,False,False
2020-09-04,0.0,615.0,466.0,30265.0,54.0,55.0,83.0,82.0,3450.0,1992.0,18090.0,11785.0,2463.0,160.0,2303.0,32338.0,28888.0,20553.0,False,False,False,False,False,False,False,False
2020-09-05,0.0,1023.0,491.0,30265.0,46.0,44.0,75.0,77.0,3250.0,2541.0,13960.0,15574.0,2463.0,160.0,2303.0,31997.0,28747.0,16423.0,False,False,False,False,False,False,False,False
2020-09-06,0.0,1178.0,306.0,30265.0,54.0,52.0,76.0,80.0,3250.0,3768.0,14220.0,14242.0,2463.0,160.0,2303.0,30925.0,27675.0,16683.0,False,False,False,False,False,False,False,False
2020-09-07,0.0,868.0,295.0,30265.0,56.0,55.0,76.0,80.0,3450.0,2996.0,15170.0,13954.0,2463.0,160.0,2303.0,31587.0,28137.0,17633.0,False,False,False,False,False,False,False,False
2020-09-08,0.0,1584.0,298.0,30265.0,62.0,60.0,77.0,85.0,3250.0,2499.0,17400.0,12737.0,2463.0,160.0,2303.0,32600.0,29350.0,19863.0,False,False,False,False,False,False,False,False
2020-09-09,0.0,786.0,440.0,30265.0,63.0,58.0,75.0,84.0,3450.0,2782.0,17430.0,11826.0,2463.0,160.0,2303.0,31719.0,28269.0,19893.0,False,False,False,False,False,False,False,False
2020-09-10,0.0,869.0,470.0,30265.0,70.0,71.0,77.0,76.0,3450.0,2516.0,18050.0,11555.0,2463.0,160.0,2303.0,32068.0,28618.0,20513.0,False,False,False,False,False,False,False,False
2020-09-11,0.0,1039.0,461.0,30265.0,70.0,48.0,70.0,75.0,3450.0,2512.0,15000.0,14779.0,2463.0,160.0,2303.0,32242.0,28792.0,17463.0,False,False,False,False,False,False,False,False
2020-09-12,0.0,1213.0,447.0,30265.0,47.0,46.0,65.0,72.0,3250.0,2776.0,13230.0,16259.0,2463.0,160.0,2303.0,31952.0,28702.0,15693.0,False,False,False,False,False,False,False,False
2020-09-13,0.0,1288.0,304.0,30265.0,56.0,56.0,71.0,75.0,3250.0,2935.0,13700.0,15705.0,2463.0,160.0,2303.0,31868.0,28618.0,16163.0,False,False,False,False,False,False,False,False
2020-09-14,0.0,1495.0,296.0,30265.0,51.0,50.0,73.0,75.0,2050.0,2918.0,14520.0,13909.0,2463.0,160.0,2303.0,30892.0,28842.0,16983.0,False,False,False,False,False,False,False,False
2020-09-15,0.0,1700.0,404.0,30265.0,40.0,37.0,63.0,68.0,2050.0,3209.0,14170.0,14173.0,2463.0,160.0,2303.0,30806.0,28756.0,16633.0,False,False,False,False,False,False,False,False
2020-09-16,0.0,1202.0,395.0,30265.0,52.0,51.0,73.0,74.0,2050.0,2894.0,14750.0,13410.0,2463.0,160.0,2303.0,30623.0,28573.0,17213.0,False,False,False,False,False,False,False,False
2020-09-17,0.0,1888.0,402.0,30265.0,55.0,54.0,77.0,77.0,1900.0,3396.0,15000.0,13194.0,2463.0,160.0,2303.0,30657.0,28757.0,17463.0,False,False,False,False,False,False,False,False
2020-09-18,0.0,886.0,387.0,30265.0,55.0,47.0,63.0,62.0,1900.0,3429.0,13450.0,13709.0,2463.0,160.0,2303.0,29622.0,27722.0,15913.0,False,False,False,False,False,False,False,False
2020-09-19,0.0,1557.0,366.0,30265.0,31.0,28.0,58.0,62.0,2050.0,4516.0,12450.0,14443.0,2463.0,160.0,2303.0,29356.0,27306.0,14913.0,False,False,False,False,False,False,False,False
2020-09-20,0.0,1508.0,282.0,30265.0,30.0,26.0,57.0,61.0,2050.0,4496.0,12920.0,13944.0,2463.0,160.0,2303.0,29327.0,27277.0,15383.0,False,False,False,False,False,False,False,False
2020-09-21,0.0,1335.0,267.0,30265.0,35.0,29.0,59.0,65.0,2050.0,4960.0,13860.0,12367.0,2463.0,160.0,2303.0,28690.0,26640.0,16323.0,False,False,False,False,False,False,False,False
2020-09-22,0.0,1335.0,364.0,30265.0,33.0,33.0,67.0,70.0,2050.0,5158.0,13910.0,12119.0,2463.0,160.0,2303.0,28492.0,26442.0,16373.0,False,False,False,False,False,False,False,False
2020-09-23,0.0,1335.0,366.0,30265.0,50.0,51.0,76.0,75.0,2050.0,4443.0,14500.0,12244.0,2463.0,160.0,2303.0,29207.0,27157.0,16963.0,False,False,False,False,False,False,False,False
2020-09-24,0.0,1869.0,380.0,30265.0,51.0,50.0,76.0,77.0,2050.0,3710.0,14800.0,13211.0,2463.0,160.0,2303.0,30474.0,28424.0,17263.0,False,False,False,False,False,False,False,False
2020-09-25,0.0,1068.0,391.0,30265.0,56.0,54.0,74.0,83.0,2050.0,3911.0,15100.0,11909.0,2463.0,160.0,2303.0,29472.0,27422.0,17563.0,False,False,False,False,False,False,False,False
2020-09-26,0.0,870.0,416.0,30265.0,57.0,59.0,74.0,74.0,3250.0,4415.0,14000.0,13507.0,2463.0,160.0,2303.0,29970.0,26720.0,16463.0,False,False,False,False,False,False,False,False
2020-09-27,0.0,1268.0,286.0,30265.0,63.0,65.0,76.0,77.0,3250.0,3638.0,15750.0,12932.0,2463.0,160.0,2303.0,31145.0,27895.0,18213.0,False,False,False,False,False,False,False,False
2020-09-28,0.0,1255.0,276.0,30265.0,65.0,62.0,73.0,77.0,3350.0,3938.0,16500.0,11969.0,2463.0,160.0,2303.0,30932.0,27582.0,18963.0,False,False,False,False,False,False,False,False
2020-09-29,0.0,1231.0,389.0,30265.0,63.0,64.0,77.0,76.0,3350.0,4035.0,16360.0,11988.0,2463.0,160.0,2303.0,30811.0,27461.0,18823.0,False,False,False,False,False,False,False,False
2020-09-30,0.0,1064.0,409.0,30265.0,65.0,49.0,71.0,70.0,3350.0,4400.0,14650.0,13166.0,2463.0,160.0,2303.0,30279.0,26929.0,17113.0,False,False,False,False,False,False,False,False
2020-10-01,0.0,1427.0,391.0,30422.0,52.0,49.0,73.0,73.0,3350.0,6467.0,14620.0,11649.0,2463.0,160.0,2303.0,28732.0,25382.0,17083.0,False,False,False,False,False,False,False,False
2020-10-02,0.0,1427.0,308.0,30422.0,54.0,49.0,65.0,59.0,3350.0,8356.0,13530.0,10850.0,2463.0,160.0,2303.0,26843.0,23493.0,15993.0,False,False,False,False,False,False,False,False
2020-10-03,0.0,1749.0,399.0,30422.0,43.0,41.0,63.0,66.0,3150.0,9948.0,12570.0,10340.0,2463.0,160.0,2303.0,25373.0,22223.0,15033.0,False,False,False,False,False,False,False,False
2020-10-04,0.0,1800.0,299.0,30422.0,43.0,40.0,62.0,65.0,3150.0,10667.0,12880.0,9362.0,2463.0,160.0,2303.0,24705.0,21555.0,15343.0,False,False,False,False,False,False,False,False
2020-10-05,0.0,1690.0,288.0,30422.0,49.0,44.0,61.0,68.0,3450.0,9886.0,14200.0,9013.0,2463.0,160.0,2303.0,25676.0,22226.0,16663.0,False,False,False,False,False,False,False,False
2020-10-06,0.0,1734.0,397.0,30422.0,52.0,47.0,66.0,69.0,3250.0,10696.0,14180.0,8067.0,2463.0,160.0,2303.0,24710.0,21460.0,16643.0,False,False,False,False,False,False,False,False
2020-10-07,0.0,2139.0,411.0,30422.0,50.0,52.0,71.0,68.0,3450.0,10723.0,14110.0,8715.0,2463.0,160.0,2303.0,25288.0,21838.0,16573.0,False,False,False,False,False,False,False,False
2020-10-08,0.0,2163.0,421.0,30422.0,28.0,31.0,59.0,60.0,3450.0,10108.0,13860.0,9604.0,2463.0,160.0,2303.0,25927.0,22477.0,16323.0,False,False,False,False,False,False,False,False
2020-10-09,0.0,2619.0,408.0,30422.0,31.0,36.0,59.0,62.0,3450.0,9897.0,13250.0,10881.0,2463.0,160.0,2303.0,26594.0,23144.0,15713.0,False,False,False,False,False,False,False,False
2020-10-10,0.0,1975.0,407.0,30422.0,55.0,56.0,75.0,76.0,3250.0,11368.0,13140.0,8676.0,2463.0,160.0,2303.0,24279.0,21029.0,15603.0,False,False,False,False,False,False,False,False
2020-10-11,0.0,2284.0,302.0,30422.0,57.0,57.0,65.0,65.0,3250.0,9973.0,13230.0,10290.0,2463.0,160.0,2303.0,25983.0,22733.0,15693.0,False,False,False,False,False,False,False,False
2020-10-12,0.0,1729.0,283.0,30422.0,44.0,45.0,54.0,53.0,3450.0,10075.0,14480.0,8583.0,2463.0,160.0,2303.0,25526.0,22076.0,16943.0,False,False,False,False,False,False,False,False
2020-10-13,0.0,1836.0,410.0,30422.0,55.0,55.0,59.0,59.0,3450.0,9812.0,14430.0,9003.0,2463.0,160.0,2303.0,25896.0,22446.0,16893.0,False,False,False,False,False,False,False,False
2020-10-14,0.0,1836.0,406.0,30422.0,43.0,43.0,67.0,68.0,3225.0,8915.0,14090.0,10015.0,2463.0,160.0,2303.0,26568.0,23343.0,16553.0,False,False,False,False,False,False,False,False
2020-10-15,0.0,1480.0,410.0,30422.0,52.0,51.0,71.0,72.0,3450.0,7575.0,14150.0,11164.0,2463.0,160.0,2303.0,27777.0,24327.0,16613.0,False,False,False,False,False,False,False,False
2020-10-16,0.0,1965.0,414.0,30422.0,60.0,57.0,67.0,61.0,3450.0,8411.0,14000.0,10963.0,2463.0,160.0,2303.0,27426.0,23976.0,16463.0,False,False,False,False,False,False,False,False
2020-10-17,0.0,1629.0,405.0,30422.0,32.0,29.0,55.0,58.0,3250.0,10422.0,13000.0,9416.0,2463.0,160.0,2303.0,24879.0,21629.0,15463.0,False,False,False,False,False,False,False,False
2020-10-18,0.0,2011.0,299.0,30422.0,37.0,38.0,58.0,61.0,3250.0,10573.0,13200.0,9447.0,2463.0,160.0,2303.0,25110.0,21860.0,15663.0,False,False,False,False,False,False,False,False
2020-10-19,0.0,1678.0,288.0,30422.0,46.0,48.0,59.0,65.0,3150.0,9907.0,14400.0,8480.0,2463.0,160.0,2303.0,25343.0,22193.0,16863.0,False,False,False,False,False,False,False,False
2020-10-20,0.0,1423.0,401.0,30422.0,59.0,59.0,67.0,68.0,3150.0,9618.0,14600.0,8314.0,2463.0,160.0,2303.0,25377.0,22227.0,17063.0,False,False,False,False,False,False,False,False
2020-10-21,0.0,1322.0,409.0,30422.0,62.0,61.0,66.0,72.0,3150.0,9438.0,14750.0,8243.0,2463.0,160.0,2303.0,25456.0,22306.0,17213.0,False,False,False,False,False,False,False,False
2020-10-22,0.0,1763.0,410.0,30422.0,54.0,55.0,68.0,73.0,2820.0,9472.0,14750.0,8320.0,2463.0,160.0,2303.0,25533.0,22713.0,17213.0,False,False,False,False,False,False,False,False
2020-10-23,0.0,1251.0,414.0,30422.0,50.0,54.0,61.0,68.0,2820.0,9464.0,13800.0,8766.0,2463.0,160.0,2303.0,25029.0,22209.0,16263.0,False,False,False,False,False,False,False,False
2020-10-24,0.0,1629.0,414.0,30422.0,54.0,56.0,67.0,66.0,2950.0,10709.0,12930.0,8899.0,2463.0,160.0,2303.0,24292.0,21342.0,15393.0,False,False,False,False,False,False,False,False
2020-10-25,0.0,1805.0,304.0,30422.0,32.0,30.0,50.0,54.0,2620.0,9531.0,13610.0,9243.0,2463.0,160.0,2303.0,25316.0,22696.0,16073.0,False,False,False,False,False,False,False,False
2020-10-26,0.0,1491.0,285.0,30422.0,52.0,47.0,54.0,55.0,2595.0,9101.0,14950.0,7994.0,2463.0,160.0,2303.0,25407.0,22812.0,17413.0,False,False,False,False,False,False,False,False
2020-10-27,0.0,1665.0,406.0,30422.0,50.0,37.0,54.0,58.0,2925.0,8816.0,14610.0,9123.0,2463.0,160.0,2303.0,26196.0,23271.0,17073.0,False,False,False,False,False,False,False,False
2020-10-28,0.0,1665.0,399.0,30422.0,44.0,43.0,52.0,57.0,2820.0,10172.0,14500.0,7772.0,2463.0,160.0,2303.0,24735.0,21915.0,16963.0,False,False,False,False,False,False,False,False
2020-10-29,0.0,1623.0,399.0,30422.0,42.0,44.0,49.0,48.0,2820.0,8867.0,14930.0,8605.0,2463.0,160.0,2303.0,25998.0,23178.0,17393.0,True,False,False,False,False,False,False,True
2020-10-30,0.0,1470.0,386.0,30422.0,42.0,40.0,45.0,43.0,2695.0,7468.0,15500.0,9156.0,2463.0,160.0,2303.0,27119.0,24424.0,17963.0,False,False,False,False,False,False,False,False
2020-10-31,0.0,2264.0,384.0,30422.0,23.0,21.0,42.0,44.0,2495.0,8028.0,14000.0,10690.0,2463.0,160.0,2303.0,27153.0,24658.0,16463.0,False,False,False,False,False,False,False,False
2020-11-01,0.0,2176.0,292.0,30578.0,45.0,43.0,52.0,52.0,2620.0,8475.0,14500.0,9916.0,2483.0,180.0,2303.0,26899.0,24279.0,16983.0,False,False,False,False,False,False,False,False
2020-11-02,0.0,2038.0,277.0,30578.0,40.0,34.0,47.0,40.0,2470.0,8769.0,16100.0,7734.0,2483.0,180.0,2303.0,26317.0,23847.0,18583.0,False,False,False,False,False,False,False,False
2020-11-03,0.0,2585.0,406.0,30578.0,20.0,22.0,43.0,44.0,2750.0,8677.0,15800.0,8953.0,2483.0,180.0,2303.0,27236.0,24486.0,18283.0,False,False,False,False,False,False,False,False
2020-11-04,0.0,1963.0,415.0,30578.0,44.0,39.0,49.0,56.0,2850.0,8615.0,14940.0,9353.0,2483.0,180.0,2303.0,26776.0,23926.0,17423.0,False,False,False,False,False,False,False,False
2020-11-05,0.0,1810.0,421.0,30578.0,50.0,48.0,63.0,65.0,2895.0,8269.0,14650.0,9881.0,2483.0,180.0,2303.0,27014.0,24119.0,17133.0,False,False,False,False,False,False,False,False
2020-11-06,0.0,1918.0,459.0,30578.0,47.0,48.0,66.0,69.0,2925.0,7895.0,14170.0,10873.0,2483.0,180.0,2303.0,27526.0,24601.0,16653.0,False,False,False,False,False,False,False,False
2020-11-07,0.0,1918.0,458.0,30578.0,49.0,50.0,68.0,71.0,2695.0,9449.0,13200.0,10059.0,2483.0,180.0,2303.0,25742.0,23047.0,15683.0,False,False,False,False,False,False,False,False
2020-11-08,0.0,1817.0,325.0,30578.0,48.0,47.0,64.0,71.0,2795.0,9288.0,13590.0,9829.0,2483.0,180.0,2303.0,25902.0,23107.0,16073.0,False,False,False,False,False,False,False,False
2020-11-09,0.0,1268.0,325.0,30578.0,48.0,48.0,66.0,69.0,3025.0,7497.0,14630.0,10261.0,2483.0,180.0,2303.0,27374.0,24349.0,17113.0,False,False,False,False,False,False,False,False
2020-11-10,0.0,1350.0,466.0,30578.0,52.0,53.0,68.0,70.0,3225.0,8300.0,14740.0,9630.0,2483.0,180.0,2303.0,26853.0,23628.0,17223.0,False,False,False,False,False,False,False,False
2020-11-11,0.0,1457.0,467.0,30578.0,59.0,60.0,68.0,70.0,3625.0,8513.0,15130.0,9534.0,2483.0,180.0,2303.0,27147.0,23522.0,17613.0,False,False,False,False,False,False,False,False
2020-11-12,0.0,1721.0,473.0,30578.0,61.0,62.0,62.0,64.0,3625.0,7775.0,15160.0,10506.0,2483.0,180.0,2303.0,28149.0,24524.0,17643.0,False,False,False,False,False,False,False,False
2020-11-13,0.0,1561.0,456.0,30578.0,43.0,40.0,48.0,46.0,3625.0,7539.0,15010.0,10732.0,2483.0,180.0,2303.0,28225.0,24600.0,17493.0,False,False,False,False,False,False,False,False
2020-11-14,0.0,1322.0,450.0,30578.0,30.0,26.0,50.0,50.0,3425.0,7481.0,14220.0,11141.0,2483.0,180.0,2303.0,27844.0,24419.0,16703.0,False,False,False,False,False,False,False,False
2020-11-15,0.0,1853.0,324.0,30578.0,47.0,46.0,52.0,52.0,3425.0,6496.0,14520.0,12357.0,2483.0,180.0,2303.0,29360.0,25935.0,17003.0,False,False,False,False,False,False,False,False
2020-11-16,0.0,2072.0,309.0,30578.0,49.0,46.0,54.0,51.0,3625.0,6908.0,15390.0,11494.0,2483.0,180.0,2303.0,29367.0,25742.0,17873.0,False,False,False,False,False,False,False,False
2020-11-17,0.0,2096.0,444.0,30578.0,24.0,24.0,46.0,46.0,3625.0,5982.0,15950.0,11884.0,2483.0,180.0,2303.0,30317.0,26692.0,18433.0,False,False,False,False,False,False,False,False
2020-11-18,0.0,1778.0,434.0,30578.0,20.0,8.0,35.0,36.0,3625.0,6587.0,16750.0,10161.0,2483.0,180.0,2303.0,29394.0,25769.0,19233.0,False,False,False,False,False,False,False,False
2020-11-19,0.0,1778.0,435.0,30578.0,33.0,21.0,45.0,44.0,3425.0,6898.0,16100.0,10300.0,2483.0,180.0,2303.0,28883.0,25458.0,18583.0,False,False,False,False,False,False,False,False
2020-11-20,0.0,2080.0,432.0,30578.0,37.0,34.0,58.0,58.0,3625.0,6325.0,15000.0,12475.0,2483.0,180.0,2303.0,29958.0,26333.0,17483.0,False,False,False,False,False,False,False,False
2020-11-21,0.0,1836.0,451.0,30578.0,38.0,36.0,54.0,54.0,3425.0,7226.0,14100.0,12030.0,2483.0,180.0,2303.0,28613.0,25188.0,16583.0,False,False,False,False,False,False,False,False
2020-11-22,0.0,1655.0,329.0,30578.0,39.0,30.0,44.0,44.0,3425.0,7017.0,15150.0,11008.0,2483.0,180.0,2303.0,28641.0,25216.0,17633.0,False,False,False,False,False,False,False,False
2020-11-23,0.0,1760.0,309.0,30578.0,54.0,49.0,56.0,54.0,3625.0,6949.0,15850.0,10681.0,2483.0,180.0,2303.0,29014.0,25389.0,18333.0,False,False,False,False,False,False,False,False
2020-11-24,0.0,2261.0,458.0,30578.0,23.0,22.0,41.0,43.0,3625.0,5664.0,16250.0,12067.0,2483.0,180.0,2303.0,30800.0,27175.0,18733.0,False,False,False,False,False,False,False,False
2020-11-25,0.0,2325.0,449.0,30578.0,43.0,34.0,48.0,48.0,3625.0,5116.0,16000.0,12929.0,2483.0,180.0,2303.0,31412.0,27787.0,18483.0,False,False,False,False,False,False,False,False
2020-11-26,0.0,1995.0,454.0,30578.0,52.0,49.0,55.0,56.0,3425.0,4855.0,14250.0,14410.0,2483.0,180.0,2303.0,31143.0,27718.0,16733.0,False,False,False,False,False,False,False,False
2020-11-27,0.0,1859.0,312.0,30578.0,44.0,42.0,55.0,55.0,3625.0,5186.0,14110.0,14283.0,2483.0,180.0,2303.0,30876.0,27251.0,16593.0,False,False,False,False,False,False,False,False
2020-11-28,0.0,1626.0,368.0,30578.0,35.0,34.0,52.0,51.0,3425.0,4597.0,13880.0,14669.0,2483.0,180.0,2303.0,31032.0,27607.0,16363.0,False,False,False,False,False,False,False,False
2020-11-29,0.0,1849.0,326.0,30578.0,31.0,29.0,51.0,52.0,3425.0,4319.0,14340.0,14710.0,2483.0,180.0,2303.0,31533.0,28108.0,16823.0,False,False,False,False,False,False,False,False
2020-11-30,0.0,1778.0,303.0,30578.0,56.0,57.0,58.0,60.0,3625.0,3588.0,15580.0,14330.0,2483.0,180.0,2303.0,32393.0,28768.0,18063.0,False,False,False,False,False,False,False,False
2020-12-01,0.0,1778.0,452.0,30501.0,57.0,56.0,60.0,59.0,3625.0,3990.0,15750.0,13681.0,2483.0,180.0,2303.0,31914.0,28289.0,18233.0,False,False,False,False,False,False,False,False
2020-12-02,0.0,2553.0,427.0,30501.0,27.0,25.0,45.0,44.0,3225.0,4266.0,16450.0,13080.0,2483.0,180.0,2303.0,32013.0,28788.0,18933.0,False,False,False,False,False,False,False,False
2020-12-03,0.0,2570.0,428.0,30501.0,29.0,25.0,49.0,50.0,3625.0,4990.0,15950.0,13273.0,2483.0,180.0,2303.0,31706.0,28081.0,18433.0,False,False,False,False,False,False,False,False
2020-12-04,0.0,2159.0,426.0,30501.0,35.0,32.0,53.0,51.0,3625.0,4453.0,16000.0,13349.0,2483.0,180.0,2303.0,31832.0,28207.0,18483.0,False,False,False,False,False,False,False,False
2020-12-05,0.0,1953.0,458.0,30501.0,41.0,39.0,46.0,42.0,3425.0,4682.0,16250.0,12464.0,2483.0,180.0,2303.0,31197.0,27772.0,18733.0,False,False,False,False,False,False,False,False
2020-12-06,0.0,2881.0,346.0,30501.0,21.0,17.0,39.0,38.0,3425.0,4906.0,16000.0,13418.0,2483.0,180.0,2303.0,31901.0,28476.0,18483.0,False,False,False,False,False,False,False,False
2020-12-07,0.0,2826.0,333.0,30501.0,19.0,15.0,37.0,38.0,3625.0,4246.0,17250.0,12973.0,2483.0,180.0,2303.0,32706.0,29081.0,19733.0,False,False,False,False,False,False,False,False
2020-12-08,0.0,2167.0,449.0,30501.0,21.0,18.0,35.0,36.0,3325.0,4198.0,17380.0,11932.0,2483.0,180.0,2303.0,31795.0,28470.0,19863.0,False,False,False,False,False,False,False,False
2020-12-09,0.0,2238.0,403.0,30501.0,25.0,27.0,38.0,39.0,3225.0,4617.0,17280.0,11584.0,2483.0,180.0,2303.0,31347.0,28122.0,19763.0,False,False,False,False,False,False,False,False
2020-12-10,0.0,1982.0,435.0,30501.0,28.0,27.0,42.0,44.0,3225.0,4470.0,16660.0,12095.0,2483.0,180.0,2303.0,31238.0,28013.0,19143.0,False,False,False,False,False,False,False,False
2020-12-11,0.0,1982.0,447.0,30501.0,35.0,32.0,47.0,48.0,3625.0,4192.0,15900.0,13533.0,2483.0,180.0,2303.0,31916.0,28291.0,18383.0,False,False,False,False,False,False,False,False
2020-12-12,0.0,2340.0,452.0,30501.0,44.0,42.0,45.0,43.0,3425.0,5177.0,15500.0,13106.0,2483.0,180.0,2303.0,31089.0,27664.0,17983.0,False,False,False,False,False,False,False,False
2020-12-13,0.0,2047.0,351.0,30501.0,46.0,42.0,56.0,57.0,3425.0,4926.0,14950.0,13614.0,2483.0,180.0,2303.0,31047.0,27622.0,17433.0,False,False,False,False,False,False,False,False
2020-12-14,0.0,2139.0,336.0,30501.0,30.0,29.0,40.0,38.0,3625.0,3911.0,17220.0,12651.0,2483.0,180.0,2303.0,32354.0,28729.0,19703.0,False,False,False,False,False,False,False,False
2020-12-15,516.0,2031.0,455.0,30501.0,25.0,7.0,34.0,34.0,3625.0,4036.0,17700.0,11422.0,2483.0,180.0,2303.0,31605.0,27980.0,20183.0,False,False,False,False,False,False,False,False
2020-12-16,860.0,3099.0,454.0,30501.0,20.0,1.0,29.0,28.0,3625.0,4049.0,18270.0,11563.0,2483.0,180.0,2303.0,32316.0,28691.0,20753.0,False,False,False,False,False,False,False,False
2020-12-17,1204.0,2176.0,450.0,30501.0,29.0,22.0,33.0,27.0,3625.0,3662.0,18600.0,10353.0,2483.0,180.0,2303.0,31436.0,27811.0,21083.0,False,False,False,False,False,False,False,False
2020-12-18,860.0,2494.0,449.0,30501.0,15.0,13.0,29.0,31.0,3625.0,3730.0,17850.0,11697.0,2483.0,180.0,2303.0,32030.0,28405.0,20333.0,False,False,False,False,False,False,False,False
2020-12-19,516.0,2391.0,444.0,30501.0,18.0,15.0,30.0,29.0,3425.0,3543.0,16960.0,12815.0,2483.0,180.0,2303.0,32258.0,28833.0,19443.0,False,False,False,False,False,False,False,False
2020-12-20,0.0,2025.0,347.0,30501.0,32.0,27.0,36.0,34.0,3425.0,3827.0,16850.0,12791.0,2483.0,180.0,2303.0,32124.0,28699.0,19333.0,False,False,False,False,False,False,False,False
2020-12-21,0.0,2217.0,338.0,30501.0,32.0,30.0,37.0,38.0,3625.0,2278.0,17650.0,13932.0,2483.0,180.0,2303.0,34065.0,30440.0,20133.0,False,False,False,False,False,False,False,False
2020-12-22,0.0,2053.0,457.0,30501.0,29.0,27.0,40.0,41.0,3625.0,2198.0,17610.0,13888.0,2483.0,180.0,2303.0,33981.0,30356.0,20093.0,False,False,False,False,False,False,False,False
2020-12-23,0.0,3.0,458.0,30501.0,24.0,20.0,34.0,37.0,3625.0,2963.0,17500.0,11183.0,2483.0,180.0,2303.0,31166.0,27541.0,19983.0,False,False,False,False,False,False,False,False
