ACWO_1,ACWO_2,ACWO_3,ACWO_4,ACWO_5,ACWO_6,ADMO_1,ADMO_2,ADMO_3,ADMO_4,ADMO_5,ADMO_6,ADRR_1,ADRR_2,ADRR_3,ADRR_4,ADRR_5,ADRR_6,CSO_1,CSO_2,CSO_3,CSO_4,CSO_5,CSO_6,HTB_1,HTB_2,HTB_3,HTB_4,HTB_5,HTB_6,ITP_1,ITP_2,ITP_3,ITP_4,ITP_5,ITP_6,PPL_1,PPL_2,PPL_3,PPL_4,PPL_5,PPL_6,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,RRR_1,RRR_2,RRR_3,RRR_4,RRR_5,RRR_6,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,Abnormal
0.0,0.0,0.0,0.0,0.0,0.0,1861.0,987.0,922.0,1054.0,1226.0,1342.0,323.0,310.0,239.0,242.0,323.0,314.0,30238.0,30238.0,30238.0,30238.0,30238.0,30238.0,74.0,74.0,76.0,79.0,72.0,67.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,15880.0,15650.0,17000.0,17500.0,15810.0,14900.0,14799.0,13634.0,11413.0,10828.0,12758.0,13557.0,160.0,160.0,160.0,160.0,160.0,160.0,29847.0,28452.0,27581.0,27496.0,27736.0,27625.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2364.0,2575.0,2097.0,2321.0,2315.0,2505.0,295.0,290.0,338.0,208.0,213.0,295.0,28113.0,28113.0,28113.0,28113.0,28113.0,28113.0,63.0,62.0,62.0,60.0,60.0,65.0,2695.0,2920.0,2920.0,2920.0,2920.0,2920.0,13000.0,13000.0,13000.0,12810.0,12880.0,13100.0,11915.0,12158.0,11420.0,11236.0,10924.0,10644.0,160.0,160.0,160.0,160.0,160.0,160.0,24683.0,24701.0,23963.0,23589.0,23347.0,23287.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,419.0,591.0,537.0,537.0,620.0,751.0,389.0,590.0,597.0,577.0,559.0,540.0,29184.0,29184.0,29184.0,29184.0,29184.0,29184.0,80.0,79.0,77.0,76.0,79.0,78.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,17120.0,16870.0,16350.0,16350.0,17300.0,16840.0,10415.0,10767.0,11392.0,11392.0,10356.0,10875.0,160.0,160.0,160.0,160.0,160.0,160.0,26903.0,27005.0,27110.0,27110.0,27024.0,27083.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,601.0,611.0,650.0,642.0,804.0,663.0,380.0,489.0,497.0,500.0,358.0,352.0,29754.0,29754.0,29754.0,29754.0,29754.0,29754.0,72.0,69.0,71.0,72.0,74.0,72.0,2345.0,2345.0,2345.0,2345.0,2345.0,2345.0,15000.0,14810.0,15110.0,14930.0,15020.0,14860.0,4695.0,4509.0,3874.0,3856.0,3743.0,3922.0,160.0,160.0,160.0,160.0,160.0,160.0,19813.0,19437.0,19102.0,18904.0,18881.0,18900.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,914.0,921.0,2170.0,1592.0,1301.0,1814.0,248.0,373.0,401.0,400.0,402.0,399.0,31711.0,31711.0,31711.0,31711.0,31711.0,31711.0,69.0,64.0,62.0,62.0,60.0,61.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,12090.0,12260.0,12340.0,12250.0,12250.0,12540.0,13552.0,12902.0,13417.0,12693.0,12821.0,13003.0,160.0,160.0,160.0,160.0,160.0,160.0,25410.0,24930.0,25525.0,24711.0,24839.0,25311.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,590.0,624.0,496.0,725.0,550.0,776.0,362.0,345.0,254.0,253.0,362.0,343.0,30350.0,30350.0,30350.0,30350.0,30350.0,30350.0,85.0,86.0,87.0,87.0,85.0,85.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,23500.0,23500.0,23700.0,22960.0,22200.0,22270.0,7006.0,6947.0,6084.0,6858.0,7331.0,7339.0,160.0,160.0,160.0,160.0,160.0,160.0,29674.0,29615.0,28952.0,28986.0,28699.0,28777.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1513.0,727.0,939.0,1222.0,1185.0,1185.0,521.0,519.0,546.0,540.0,370.0,352.0,29168.0,29168.0,29168.0,29168.0,29168.0,29168.0,76.0,77.0,76.0,78.0,77.0,76.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,14250.0,13750.0,13610.0,13930.0,14090.0,13850.0,15211.0,13858.0,13416.0,13268.0,12924.0,13164.0,160.0,160.0,160.0,160.0,160.0,160.0,28629.0,26776.0,26194.0,26366.0,26182.0,26182.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1876.0,1821.0,1965.0,1860.0,1952.0,1934.0,533.0,502.0,512.0,540.0,362.0,349.0,27837.0,27837.0,27837.0,27837.0,27837.0,27837.0,73.0,74.0,75.0,76.0,75.0,74.0,2920.0,2920.0,2920.0,2920.0,2920.0,3120.0,15620.0,15690.0,15810.0,15120.0,15690.0,16340.0,11927.0,11252.0,12204.0,12833.0,12105.0,11387.0,160.0,160.0,160.0,160.0,160.0,160.0,27090.0,26485.0,27557.0,27496.0,27338.0,27070.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2101.0,2475.0,2664.0,2714.0,2301.0,3276.0,344.0,357.0,460.0,463.0,470.0,468.0,30471.0,30471.0,30471.0,30471.0,30471.0,30471.0,36.0,37.0,40.0,38.0,38.0,44.0,2895.0,2895.0,2895.0,2895.0,2895.0,2895.0,16010.0,15850.0,15970.0,16040.0,16090.0,15580.0,13460.0,13394.0,13269.0,13009.0,12232.0,13569.0,180.0,180.0,180.0,180.0,180.0,180.0,29058.0,28832.0,28827.0,28637.0,27910.0,28737.0,0.0
339.0,339.0,339.0,169.0,169.0,169.0,1356.0,1956.0,2033.0,1637.0,1306.0,1628.0,218.0,338.0,338.0,338.0,338.0,338.0,29916.0,29916.0,29916.0,29916.0,29916.0,29916.0,34.0,33.0,33.0,31.0,33.0,32.0,2888.0,2888.0,2888.0,2888.0,2888.0,2888.0,17410.0,17170.0,17100.0,17100.0,17100.0,17120.0,11473.0,11680.0,11722.0,11296.0,10820.0,11095.0,180.0,180.0,180.0,180.0,180.0,180.0,28478.0,28445.0,28417.0,27991.0,27515.0,27810.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2885.0,2061.0,2061.0,2330.0,2362.0,2883.0,298.0,311.0,298.0,302.0,309.0,213.0,28121.0,28121.0,28121.0,28121.0,28121.0,28121.0,60.0,59.0,59.0,60.0,60.0,56.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,12540.0,12620.0,12700.0,12700.0,12600.0,12750.0,9004.0,7788.0,7708.0,8338.0,8596.0,8817.0,160.0,160.0,160.0,160.0,160.0,160.0,21012.0,19876.0,19876.0,20506.0,20664.0,21035.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1532.0,788.0,870.0,817.0,840.0,872.0,491.0,524.0,556.0,561.0,375.0,384.0,29168.0,29168.0,29168.0,29168.0,29168.0,29168.0,70.0,69.0,72.0,71.0,73.0,74.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,13950.0,14150.0,15000.0,14750.0,14580.0,15080.0,14588.0,13252.0,12195.0,12337.0,12480.0,11762.0,160.0,160.0,160.0,160.0,160.0,160.0,28006.0,26870.0,26663.0,26555.0,26528.0,26310.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,677.0,861.0,875.0,552.0,838.0,791.0,358.0,344.0,370.0,350.0,248.0,246.0,30350.0,30350.0,30350.0,30350.0,30350.0,30350.0,72.0,73.0,72.0,73.0,73.0,72.0,2845.0,2895.0,2895.0,3295.0,3295.0,3295.0,17390.0,17510.0,17100.0,18000.0,17700.0,16700.0,12819.0,12706.0,12949.0,11672.0,12108.0,13008.0,160.0,160.0,160.0,160.0,160.0,160.0,29827.0,29784.0,29617.0,28840.0,28976.0,28876.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,684.0,772.0,889.0,857.0,1257.0,941.0,384.0,435.0,411.0,430.0,426.0,425.0,30577.0,30577.0,30577.0,30577.0,30577.0,30577.0,75.0,76.0,75.0,74.0,76.0,74.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,15250.0,15500.0,15750.0,15520.0,15530.0,15290.0,14720.0,13509.0,13489.0,13589.0,13845.0,13619.0,160.0,160.0,160.0,160.0,160.0,160.0,29338.0,28377.0,28607.0,28477.0,28743.0,28277.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1779.0,1536.0,1513.0,1516.0,1506.0,1523.0,510.0,488.0,499.0,455.0,466.0,364.0,27809.0,27809.0,27809.0,27809.0,27809.0,27809.0,75.0,76.0,77.0,76.0,77.0,78.0,3095.0,2920.0,2920.0,2920.0,2920.0,3120.0,14750.0,14730.0,15260.0,15180.0,15520.0,16010.0,10373.0,9882.0,9834.0,10329.0,10061.0,9159.0,160.0,160.0,160.0,160.0,160.0,160.0,24491.0,24155.0,24637.0,25052.0,25124.0,24512.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2551.0,2597.0,2895.0,2569.0,2569.0,2984.0,394.0,392.0,417.0,413.0,290.0,294.0,28206.0,28206.0,28206.0,28206.0,28206.0,28206.0,45.0,44.0,45.0,42.0,42.0,45.0,3195.0,3195.0,3195.0,2995.0,2995.0,2995.0,16150.0,16110.0,16010.0,16150.0,16190.0,16050.0,11673.0,11139.0,11353.0,10645.0,10605.0,11025.0,180.0,180.0,180.0,180.0,180.0,180.0,27111.0,26537.0,26651.0,26283.0,26283.0,26563.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2950.0,2950.0,2927.0,3419.0,2916.0,3391.0,397.0,406.0,413.0,416.0,288.0,287.0,28206.0,28206.0,28206.0,28206.0,28206.0,28206.0,56.0,54.0,58.0,54.0,53.0,48.0,3020.0,3020.0,3020.0,3020.0,3020.0,3195.0,16470.0,15850.0,15520.0,15540.0,15850.0,16350.0,11213.0,13424.0,13162.0,13384.0,12071.0,12221.0,180.0,180.0,180.0,180.0,180.0,180.0,27146.0,28737.0,28145.0,28387.0,27384.0,27859.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2081.0,1984.0,1984.0,2132.0,2232.0,2796.0,309.0,191.0,191.0,195.0,309.0,318.0,28579.0,28579.0,28579.0,28579.0,28579.0,28579.0,49.0,49.0,50.0,51.0,52.0,52.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,15820.0,15790.0,15790.0,15700.0,15670.0,15670.0,11332.0,10681.0,10700.0,10739.0,10761.0,11619.0,180.0,180.0,180.0,180.0,180.0,180.0,26340.0,25659.0,25678.0,25627.0,25619.0,26477.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1063.0,900.0,899.0,916.0,1305.0,857.0,185.0,255.0,255.0,255.0,255.0,255.0,29740.0,29740.0,29740.0,29740.0,29740.0,29740.0,64.0,64.0,65.0,64.0,62.0,63.0,2738.0,2738.0,3088.0,3088.0,3088.0,2188.0,14500.0,14130.0,14090.0,14020.0,13950.0,13910.0,9275.0,8170.0,8064.0,8161.0,8370.0,7009.0,160.0,160.0,160.0,160.0,160.0,160.0,23500.0,22025.0,21529.0,21556.0,21695.0,21194.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1261.0,1710.0,1112.0,911.0,761.0,761.0,374.0,521.0,512.0,521.0,564.0,563.0,29184.0,29184.0,29184.0,29184.0,29184.0,29184.0,79.0,79.0,79.0,77.0,77.0,78.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,14640.0,14690.0,14530.0,14750.0,15000.0,15750.0,13922.0,14148.0,13174.0,12829.0,12250.0,11759.0,160.0,160.0,160.0,160.0,160.0,160.0,27930.0,28206.0,27072.0,26947.0,26618.0,26877.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1170.0,1513.0,727.0,939.0,1222.0,1185.0,379.0,521.0,519.0,546.0,540.0,370.0,29168.0,29168.0,29168.0,29168.0,29168.0,29168.0,83.0,84.0,83.0,83.0,81.0,77.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,16000.0,16000.0,15750.0,15510.0,15440.0,14470.0,13086.0,13025.0,11264.0,11366.0,11608.0,12544.0,160.0,160.0,160.0,160.0,160.0,160.0,28254.0,28193.0,26182.0,26044.0,26216.0,26182.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1641.0,1575.0,1491.0,1496.0,1748.0,1314.0,358.0,362.0,372.0,385.0,221.0,227.0,28083.0,28083.0,28083.0,28083.0,28083.0,28083.0,73.0,71.0,75.0,78.0,81.0,84.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,15800.0,15560.0,16070.0,16390.0,17800.0,18100.0,11805.0,11830.0,10665.0,10150.0,8802.0,7918.0,160.0,160.0,160.0,160.0,160.0,160.0,26973.0,26758.0,26103.0,25908.0,25970.0,25386.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,576.0,548.0,725.0,1305.0,974.0,902.0,358.0,371.0,489.0,459.0,383.0,392.0,29746.0,29746.0,29746.0,29746.0,29746.0,29746.0,62.0,64.0,64.0,67.0,66.0,63.0,2720.0,2720.0,2720.0,2720.0,2720.0,2720.0,15000.0,14510.0,14370.0,14550.0,14130.0,13910.0,5375.0,5225.0,5418.0,6108.0,5818.0,5836.0,160.0,160.0,160.0,160.0,160.0,160.0,20118.0,19478.0,19531.0,20401.0,19691.0,19489.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,612.0,1066.0,968.0,664.0,532.0,506.0,275.0,409.0,408.0,407.0,415.0,418.0,31704.0,31704.0,31704.0,31704.0,31704.0,31704.0,66.0,65.0,67.0,66.0,65.0,64.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,13250.0,13250.0,13250.0,13190.0,13250.0,13270.0,10053.0,10331.0,9640.0,9950.0,9650.0,9454.0,160.0,160.0,160.0,160.0,160.0,160.0,23871.0,24149.0,23458.0,23708.0,23468.0,23292.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2006.0,2377.0,2064.0,2856.0,2819.0,323.0,410.0,407.0,403.0,406.0,409.0,29539.0,29539.0,29539.0,29539.0,29539.0,29539.0,49.0,49.0,49.0,47.0,47.0,46.0,3195.0,2795.0,2795.0,2595.0,2595.0,2595.0,13920.0,14020.0,13890.0,13950.0,14100.0,13910.0,14453.0,13938.0,14204.0,13488.0,14224.0,14127.0,160.0,160.0,160.0,160.0,160.0,160.0,27641.0,27626.0,27762.0,27306.0,28192.0,27905.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1003.0,1002.0,1192.0,1389.0,1225.0,1209.0,409.0,394.0,420.0,390.0,404.0,302.0,29591.0,29591.0,29591.0,29591.0,29591.0,29591.0,52.0,53.0,53.0,52.0,53.0,51.0,2745.0,2745.0,2745.0,2745.0,2745.0,3020.0,12390.0,12370.0,12500.0,12250.0,12250.0,12230.0,7879.0,8100.0,7850.0,8111.0,7969.0,8101.0,160.0,160.0,160.0,160.0,160.0,160.0,19987.0,20188.0,20068.0,20079.0,19937.0,19774.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2350.0,2281.0,2281.0,2325.0,3072.0,2579.0,326.0,302.0,327.0,336.0,219.0,238.0,28113.0,28113.0,28113.0,28113.0,28113.0,28113.0,50.0,52.0,50.0,49.0,50.0,50.0,2845.0,2845.0,2845.0,2910.0,2910.0,2910.0,12680.0,12700.0,12600.0,12700.0,12750.0,12750.0,7972.0,6351.0,7438.0,7230.0,7830.0,7187.0,160.0,160.0,160.0,160.0,160.0,160.0,20270.0,18669.0,19656.0,19483.0,20133.0,19490.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2332.0,2063.0,2040.0,2534.0,2595.0,2368.0,157.0,235.0,235.0,235.0,235.0,235.0,30246.0,30246.0,30246.0,30246.0,30246.0,30246.0,39.0,38.0,37.0,38.0,37.0,39.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,16360.0,16940.0,17050.0,16910.0,17000.0,16940.0,14820.0,13750.0,13102.0,13495.0,13360.0,13043.0,180.0,180.0,180.0,180.0,180.0,180.0,30275.0,29785.0,29247.0,29500.0,29455.0,29078.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1267.0,1408.0,1408.0,1408.0,1587.0,1260.0,430.0,429.0,445.0,285.0,290.0,447.0,29884.0,29884.0,29884.0,29884.0,29884.0,29884.0,69.0,69.0,73.0,72.0,79.0,82.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,16100.0,16400.0,16860.0,17050.0,19000.0,21060.0,13034.0,12909.0,12288.0,12361.0,10200.0,8335.0,160.0,160.0,160.0,160.0,160.0,160.0,27972.0,28147.0,27986.0,28249.0,28038.0,28233.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,589.0,844.0,874.0,819.0,784.0,750.0,251.0,251.0,329.0,327.0,325.0,326.0,30281.0,30281.0,30281.0,30281.0,30281.0,30281.0,81.0,83.0,85.0,83.0,83.0,86.0,3295.0,3295.0,3295.0,3295.0,3295.0,3095.0,22250.0,22500.0,22750.0,22500.0,22100.0,22250.0,8583.0,8051.0,7232.0,7600.0,7815.0,7283.0,160.0,160.0,160.0,160.0,160.0,160.0,30001.0,29719.0,29150.0,29268.0,29083.0,28901.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1761.0,1955.0,1640.0,1031.0,1198.0,961.0,196.0,268.0,268.0,268.0,268.0,268.0,29813.0,29813.0,29813.0,29813.0,29813.0,29813.0,65.0,65.0,67.0,68.0,67.0,62.0,2220.0,2370.0,2570.0,2570.0,2570.0,2670.0,13940.0,14280.0,14510.0,14550.0,14510.0,13980.0,13058.0,12229.0,11946.0,11843.0,11909.0,12157.0,160.0,160.0,160.0,160.0,160.0,160.0,27241.0,26602.0,26349.0,26286.0,26312.0,25930.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2152.0,2152.0,2117.0,1915.0,2009.0,1347.0,336.0,218.0,243.0,322.0,322.0,237.0,28121.0,28121.0,28121.0,28121.0,28121.0,28121.0,53.0,54.0,53.0,52.0,53.0,56.0,2620.0,2620.0,2620.0,2620.0,2620.0,3020.0,13270.0,13140.0,13240.0,13350.0,13210.0,13120.0,8340.0,8478.0,7743.0,6922.0,7046.0,6724.0,160.0,160.0,160.0,160.0,160.0,160.0,21453.0,21461.0,20826.0,20115.0,20099.0,19287.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1056.0,908.0,882.0,974.0,1005.0,1294.0,373.0,486.0,302.0,305.0,449.0,477.0,29883.0,29883.0,29883.0,29883.0,29883.0,29883.0,87.0,85.0,88.0,88.0,85.0,86.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,23000.0,23000.0,23280.0,22920.0,21790.0,21970.0,7653.0,6991.0,6297.0,6499.0,7409.0,7345.0,160.0,160.0,160.0,160.0,160.0,160.0,29491.0,28829.0,28415.0,28257.0,28037.0,28153.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1422.0,1840.0,1528.0,1846.0,1446.0,1629.0,290.0,313.0,312.0,312.0,311.0,312.0,31193.0,31193.0,31193.0,31193.0,31193.0,31193.0,43.0,42.0,43.0,43.0,43.0,43.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,16550.0,16380.0,16200.0,16040.0,15940.0,16000.0,13602.0,14180.0,13790.0,15147.0,14705.0,14592.0,180.0,180.0,180.0,180.0,180.0,180.0,29540.0,29948.0,29378.0,30575.0,30033.0,29980.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1395.0,1402.0,970.0,1166.0,958.0,1070.0,256.0,264.0,400.0,373.0,350.0,348.0,29924.0,29924.0,29924.0,29924.0,29924.0,29924.0,74.0,73.0,70.0,72.0,71.0,69.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,14440.0,14410.0,14050.0,13920.0,13750.0,13750.0,12960.0,13472.0,13091.0,13881.0,13693.0,13655.0,160.0,160.0,160.0,160.0,160.0,160.0,26568.0,27050.0,26309.0,26969.0,26611.0,26573.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1054.0,1056.0,969.0,937.0,942.0,942.0,456.0,297.0,300.0,459.0,462.0,462.0,29884.0,29884.0,29884.0,29884.0,29884.0,29884.0,91.0,93.0,91.0,91.0,82.0,77.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,24000.0,24170.0,23780.0,23490.0,22220.0,20500.0,6476.0,4710.0,4865.0,4586.0,5635.0,8366.0,160.0,160.0,160.0,160.0,160.0,160.0,29314.0,27718.0,27483.0,26914.0,26693.0,27704.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,578.0,1111.0,642.0,516.0,671.0,644.0,531.0,371.0,402.0,548.0,535.0,543.0,29187.0,29187.0,29187.0,29184.0,29184.0,29184.0,85.0,87.0,88.0,85.0,82.0,80.0,3070.0,3070.0,3070.0,3070.0,3070.0,3070.0,22120.0,22200.0,21750.0,21650.0,20650.0,19480.0,6275.0,6274.0,5635.0,5629.0,6684.0,8000.0,160.0,160.0,160.0,160.0,160.0,160.0,27788.0,27867.0,26778.0,26672.0,26727.0,26873.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,910.0,1035.0,921.0,1283.0,1234.0,1137.0,221.0,329.0,329.0,329.0,329.0,329.0,28841.0,28841.0,28841.0,28841.0,28841.0,28841.0,82.0,83.0,82.0,80.0,78.0,74.0,2788.0,2788.0,2988.0,2988.0,2988.0,2988.0,17750.0,17500.0,17000.0,16600.0,16700.0,16200.0,9971.0,10065.0,10528.0,11088.0,11330.0,11584.0,160.0,160.0,160.0,160.0,160.0,160.0,27396.0,27240.0,27003.0,27163.0,27505.0,27259.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1243.0,702.0,936.0,750.0,1629.0,1202.0,342.0,345.0,225.0,225.0,329.0,343.0,28377.0,28377.0,28377.0,28377.0,28377.0,28377.0,50.0,51.0,52.0,50.0,52.0,50.0,3295.0,3295.0,3955.0,3955.0,3955.0,3955.0,15280.0,15260.0,15000.0,15100.0,14900.0,15000.0,4758.0,3791.0,4384.0,3898.0,4952.0,4459.0,180.0,180.0,180.0,180.0,180.0,180.0,19226.0,18239.0,17912.0,17526.0,18380.0,17987.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2284.0,1975.0,2619.0,2163.0,2139.0,1734.0,302.0,407.0,408.0,421.0,411.0,397.0,30422.0,30422.0,30422.0,30422.0,30422.0,30422.0,65.0,67.0,68.0,65.0,70.0,66.0,3250.0,3250.0,3250.0,3250.0,3250.0,3250.0,13230.0,13150.0,13250.0,13170.0,13450.0,12980.0,10290.0,8829.0,9258.0,8854.0,8269.0,8084.0,160.0,160.0,160.0,160.0,160.0,160.0,22733.0,21192.0,21721.0,21237.0,20932.0,20277.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,892.0,865.0,875.0,691.0,779.0,804.0,297.0,313.0,324.0,240.0,242.0,312.0,30239.0,30239.0,30239.0,30239.0,30239.0,30239.0,66.0,65.0,65.0,65.0,66.0,69.0,2790.0,2790.0,3295.0,3295.0,3295.0,3295.0,15400.0,15340.0,15200.0,15150.0,15080.0,15340.0,10934.0,10349.0,10959.0,10629.0,10637.0,10206.0,160.0,160.0,160.0,160.0,160.0,160.0,26007.0,25362.0,25327.0,24947.0,24885.0,24714.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1863.0,1262.0,1611.0,1300.0,1464.0,1464.0,315.0,330.0,305.0,315.0,351.0,208.0,28079.0,28079.0,28079.0,28079.0,28079.0,28079.0,80.0,81.0,81.0,81.0,80.0,79.0,3425.0,3425.0,3425.0,3425.0,3095.0,3095.0,16750.0,16750.0,16720.0,16560.0,17080.0,17340.0,12283.0,11430.0,11012.0,10714.0,9878.0,9618.0,160.0,160.0,160.0,160.0,160.0,160.0,28071.0,27218.0,26770.0,26312.0,26326.0,26326.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1785.0,1410.0,1595.0,1957.0,1513.0,1256.0,421.0,421.0,422.0,419.0,316.0,318.0,30325.0,30325.0,30325.0,30325.0,30325.0,30325.0,44.0,46.0,45.0,47.0,50.0,50.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,14280.0,13500.0,13500.0,13250.0,12770.0,12500.0,10232.0,10272.0,9886.0,10162.0,10214.0,9928.0,160.0,160.0,160.0,160.0,160.0,160.0,23680.0,22940.0,22554.0,22580.0,22152.0,21596.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1279.0,1226.0,1193.0,1575.0,1833.0,1116.0,157.0,234.0,234.0,234.0,234.0,234.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,63.0,63.0,65.0,65.0,70.0,71.0,2788.0,2788.0,2788.0,1388.0,1388.0,1788.0,14000.0,14100.0,14450.0,14350.0,14440.0,14990.0,11836.0,11183.0,10437.0,9335.0,9773.0,9057.0,160.0,160.0,160.0,160.0,160.0,160.0,25511.0,24958.0,24562.0,24760.0,25288.0,24722.0,0.0
2408.0,2064.0,2236.0,860.0,1204.0,688.0,1566.0,2196.0,1614.0,1636.0,1773.0,1773.0,471.0,476.0,476.0,452.0,470.0,340.0,29741.0,29741.0,29741.0,29741.0,29741.0,29741.0,28.0,27.0,30.0,31.0,31.0,32.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,19500.0,19250.0,18110.0,17580.0,17580.0,17320.0,8688.0,9742.0,9334.0,11112.0,10761.0,11558.0,180.0,180.0,180.0,180.0,180.0,180.0,27176.0,27980.0,26432.0,27680.0,27329.0,27866.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,913.0,940.0,1157.0,926.0,890.0,1084.0,425.0,399.0,247.0,253.0,384.0,404.0,31704.0,31704.0,31704.0,31704.0,31704.0,31704.0,76.0,73.0,79.0,82.0,83.0,80.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,15250.0,15000.0,15700.0,16000.0,16430.0,16280.0,8384.0,8133.0,7406.0,6638.0,6438.0,6634.0,160.0,160.0,160.0,160.0,160.0,160.0,24802.0,24301.0,24274.0,23806.0,24036.0,24082.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,642.0,798.0,1135.0,1013.0,1113.0,1303.0,300.0,285.0,325.0,341.0,259.0,260.0,31630.0,31630.0,31630.0,31630.0,31630.0,31630.0,65.0,63.0,63.0,61.0,63.0,61.0,2770.0,2770.0,2370.0,2370.0,2570.0,2570.0,13070.0,13250.0,13000.0,13000.0,12930.0,12930.0,14413.0,13886.0,13518.0,13196.0,12282.0,11981.0,160.0,160.0,160.0,160.0,160.0,160.0,27176.0,26829.0,26611.0,26289.0,25105.0,24804.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1180.0,1648.0,1196.0,1196.0,1239.0,1216.0,421.0,416.0,434.0,285.0,285.0,336.0,29884.0,29884.0,29884.0,29884.0,29884.0,29884.0,85.0,84.0,83.0,84.0,85.0,86.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,22500.0,22500.0,22500.0,22420.0,22620.0,23180.0,6989.0,7785.0,6766.0,6849.0,6442.0,5600.0,160.0,160.0,160.0,160.0,160.0,160.0,28657.0,29453.0,28434.0,28437.0,28230.0,27948.0,0.0
