ACWO_1,ADMO_1,ADRR_1,CSO_1,DPB_1,DPH_1,HTB_1,HTH_1,ITP_1,OGO_1,PPL_1,PS_1,RRIR_1,RRR_1,TAGI_1,TGA_1,TLRR_1,Abnormal
0.0,1322.062695885239,335.15987461861323,28413.490073262758,63.97074190167951,64.94148380335902,74.32183908152543,82.43887147480739,3448.9759665587826,8668.377220558074,16530.428422253313,5522.723092895393,2463.0,160.0,24516.151515148707,21067.175548589923,18993.428422253313,1.0
0.0,1516.4593670210102,374.3002684789193,29668.473862252406,50.11035960393694,51.74170689466708,58.21631773174653,60.53419211517527,3052.2512068400124,8785.159098542092,15508.784753553682,7480.240584017654,2463.0,160.0,25452.025337571336,22399.774130731323,17971.784753553682,1.0
0.0,615.5090430673793,566.0733311432107,29186.668530089155,67.02071686942784,65.04143373885569,87.07250904299744,90.04143373885569,3295.0,1871.4271621239106,22817.609339013667,5945.141072018958,2463.0,160.0,31225.750411032623,27930.750411032623,25280.609339013667,1.0
0.0,1516.4614234156763,426.9337996241147,27809.0,66.95669481739887,68.3653558539191,92.81732207304046,93.81732207304046,3120.0,1595.2205067131797,24531.732207304045,3855.5087093984516,2463.0,160.0,30850.240916702496,27730.240916702496,26994.732207304045,1.0
0.0,983.9229229296303,334.28958380106343,29943.275767892697,56.9432830379127,55.33193964549524,70.27104161989365,69.76895108813652,3001.0078169177395,9431.108162442082,16749.396471836873,5284.70187346111,2463.0,160.0,24497.098345297985,21496.090528380246,19212.396471836873,1.0
0.0,891.8489060037391,349.7871914863997,30215.666872770948,57.790610962044994,54.28307172005294,77.65661434401059,82.50753924199206,3349.1706833808735,1423.7450663536729,18643.08099474553,11926.860401056354,2463.0,160.0,33032.941395801885,29683.770712421014,21106.08099474553,1.0
0.0,1252.3595762913799,197.955731830998,30172.22261585622,59.293866692569,58.1526400310828,83.9044268169002,87.63338686352441,2760.3080506809342,8987.317968442972,19095.278959183863,3639.2933152017,2463.0,160.0,25197.572274385562,22437.264223704628,21558.278959183863,1.0
0.0,1852.3085824667023,366.8413909790677,29812.98140160076,24.537030892366133,23.35052427257339,37.186506619792745,35.79100441319516,3378.598234721935,2123.450301967632,17302.24889670121,13135.189020120555,2483.0,180.0,32920.437916821764,29541.83968209983,19785.24889670121,1.0
0.0,1507.5396735175834,512.8056423932595,27809.0,64.16864797424482,66.13491837939586,93.93254081030207,94.93254081030207,3120.0,1545.0356635364067,24643.25408103021,3785.2499289509697,2463.0,160.0,30891.504009981178,27771.504009981178,27106.25408103021,1.0
0.0,1560.7606169873318,274.24387835270835,29874.042080216692,29.234006170514796,27.041004848261625,38.19300132225317,36.462000881502114,3110.1996473991544,2701.5137594140706,17134.49977962447,12225.988805564637,2483.0,180.0,31843.48858518911,28733.288937789952,19617.49977962447,1.0
0.0,1308.9633226757005,329.5767536137734,27943.58803313302,67.2044769793576,67.28179079174303,84.38656906192722,91.15462762477088,3232.1566942775157,1734.9095141573273,22285.095989234094,6001.7025466948135,2463.0,160.0,30749.79853592891,27517.64184165139,24748.095989234094,1.0
680.0825219773761,1691.9425783015063,262.9339930705808,29357.253057056612,22.75105838977603,15.11507962242186,35.398545119372386,34.0805557356953,2903.2374336479816,4060.7031784118435,16604.821416991017,10137.236004707478,2469.5899469183855,166.58994691838544,29211.64736861688,26308.4099349689,19074.411363909403,1.0
1197.555468123667,1288.7236079136796,250.37129050482383,29936.547733464027,14.246590466855276,12.484183596916104,33.77140420673362,32.00899733679445,2760.1095149734615,1897.1547859122081,19740.465336159003,8669.581197456897,2480.6240686993915,177.6240686993917,30890.67060231529,28130.56108734183,22221.089404858394,1.0
0.0,1153.2014623206496,379.85843644453394,28915.52114265944,63.55686632921728,64.11373265843456,78.87447037860994,88.64700506174083,3434.490321522605,8999.063802955394,16960.85901761403,5080.290105933271,2463.0,160.0,24504.1491235473,21069.658802024696,19423.85901761403,1.0
0.0,1582.0035895746103,401.28551417005656,30390.19326113338,42.61899342105699,44.428533906885605,49.47614878542845,48.333304149799915,2838.093653846281,8911.32945192339,14924.286214574859,8511.674838056024,2463.0,160.0,25898.961052630882,23060.8673987846,17387.28621457486,1.0
0.0,994.7645201314907,405.6652425163983,29023.626584092766,62.59238390096054,62.18476780192108,74.46920536634649,78.7155624355746,2931.528070187133,9255.436181616778,16134.019814249741,5097.463178544869,2463.0,160.0,23694.482992794612,20762.954922607478,18597.01981424974,1.0
0.0,1325.4823259135212,484.85135424818475,29778.133955602014,71.39990818656375,70.5499311399228,81.4500688600772,80.60009181343625,3575.492425391509,1975.1035348172957,20549.024330560605,9691.98084152914,2463.0,160.0,32704.00517208975,29128.51274669824,23012.024330560605,1.0
1246.4552317636078,1899.4308920484846,180.18362452538994,30250.829921776123,30.863937420898324,26.00193518593041,41.657908366315404,38.17588378166832,3375.166207852016,2156.1421679188793,18808.58131863107,10834.008258663707,2480.2400446993584,177.24004469935835,32122.829621994137,28747.66341414212,21288.82136333043,1.0
1980.0217204626656,1563.2107692995075,273.1654045886033,29956.17060737471,6.724480159510796,5.0,25.071361116575574,22.79584127608637,2965.4484793726283,1781.6602105649224,19700.10868993755,8540.039235081704,2483.0,180.0,30723.147925019253,27757.699445646627,22183.10868993755,1.0
0.0,945.5330881950367,254.68559690333694,30241.09182526946,69.25291954662089,70.00389272882785,88.40233563729672,89.65136245508975,2781.894896321648,1743.786807852861,20475.945717450788,9285.787284482496,2463.0,160.0,32224.733001933284,29442.838105611638,22938.945717450788,1.0
0.0,1659.2826113189565,303.77216032753057,28732.520620341933,44.180046752830265,41.75823707152668,58.40278465120078,60.33642739022309,3294.619499397944,3845.408807802828,14767.777227903938,12610.236695352067,2463.0,160.0,29841.013923256003,26546.39442385806,17230.77722790394,1.0
0.0,1172.3969511497644,207.7051837771462,29917.91904548029,29.692909342215188,24.832496004844646,40.86041333737054,40.83249600484465,2917.3338660207137,4129.8085755659085,16197.409225584695,11216.873714849644,2463.5583466505177,160.55834665051785,29877.84128708486,26960.507421064143,18660.967572235215,1.0
971.998093881863,1709.5503855623888,187.81340191915967,30243.70538496347,41.09549236727516,38.06230525573216,53.37351384803683,50.34032673649383,3180.5012402677867,2118.2316744080886,19447.26365172948,10119.819633735731,2476.4439570384766,173.44395703847667,32043.52724250369,28863.026002235903,21923.70760876796,1.0
0.0,1519.8731515676482,394.0959161613865,27809.0,68.02285986489005,69.21828789191204,92.39085605404398,93.39085605404398,3120.0,1614.411477568021,24489.085605404398,3882.3760685952293,2463.0,160.0,30834.461673999627,27714.461673999627,26952.085605404398,1.0
2422.5411793867465,1699.4612149487143,316.7498410931046,29897.861699078145,6.528153868949979,5.0,23.697077082649855,21.225230951599833,3163.1490539673705,1719.4247764571435,19835.573830424513,8299.932181725824,2483.0,180.0,30618.506012150337,27455.35695818297,22318.573830424513,1.0
0.0,1001.6195640760885,375.0160641940478,30149.169579144167,60.63094762449544,57.624644264112284,78.32492885282245,82.00630336038316,3404.3066303578526,1529.3387587459483,18992.275325599734,11570.481689232425,2463.0,160.0,33025.75701483216,29621.450384474305,21455.275325599734,1.0
1606.0586354841903,2617.081744037706,384.34387551575855,28177.15679390162,17.76231591022075,7.42476570391732,33.76231591022075,31.315411623210416,3052.0131356041215,3737.0411145114585,16731.233435343755,9293.355904526874,2478.5625836771724,175.5625836771724,28503.1519235478,25451.138787943677,19209.796019020927,1.0
993.2984482605107,1259.5178450131666,222.4947465179103,30092.088308976923,23.95305206739355,22.760340261078955,43.68395600283175,42.49124419651715,2706.0294363256407,1841.2831053501343,19800.623749726747,8944.812208269574,2477.6180787087637,174.61807870876396,31223.054036705085,28517.024600379445,22278.24182843551,1.0
0.0,653.0490042729624,482.4590437797614,29732.241308900022,61.2669778049077,59.53395560981539,76.33488902453848,77.93675585398468,2487.8331256256183,9878.988570968168,15962.949802466006,4568.185065364431,2463.0,160.0,22994.134867830435,20506.301742204818,18425.949802466006,1.0
764.107742678614,1189.0235735391175,229.07196323438856,30125.986272054157,34.577786763243054,33.89101470434987,54.14004411620745,53.453272057314265,2717.3287573513853,1823.9125073553328,19982.762058798453,8987.311147052973,2474.245147059288,171.24514705928792,31444.318352910712,28726.989595559327,22457.00720585774,1.0
0.0,2084.3838416548883,425.0640547234609,29003.536096648368,33.616401688050345,33.17348042477609,50.17348042477609,50.9451654778731,3615.2741726106347,2418.198464256453,15949.775578540115,13861.078493382809,2474.141574734515,171.14157473451493,32284.99564665744,28669.721474046804,18423.91715327463,1.0
0.0,1031.5374213699881,351.4717780643542,30186.332714206947,48.68884761379634,45.39008676781897,69.81229867126805,74.58513015172845,3365.123915402263,1341.3877941976903,18159.752169195475,12615.347891815918,2466.506195770113,163.50619577011315,33241.6062567815,29876.482341379244,20626.258364965586,1.0
0.0,1264.5677832919262,214.37205725323983,29964.16157197328,35.529482076570204,32.41450561854429,43.36910540498491,42.28891706919226,2940.9905832103673,2952.86843494218,17149.469395433694,11586.681637260217,2480.7004708394816,177.70047083948162,31216.85150353339,28275.860920323026,19630.169866273176,1.0
1119.2892759417598,1785.6323119423494,194.95809242170427,30253.90793592119,33.326348736950706,28.552289763270377,45.2635820791064,42.748933368622744,3366.987484552271,2070.8372044699217,18756.694794471397,10981.225278059124,2478.4811794736065,175.48117947360663,32216.40125200413,28849.413767451857,21235.175973945003,1.0
0.0,812.5851408314819,444.1799224623564,29793.24607906554,54.23622900022153,52.471235461691826,58.41248384632425,54.58873869242698,3177.674386160322,9743.302246092788,14817.050193844108,6760.153166120446,2463.0,160.0,24040.203359964555,20862.528973804234,17280.05019384411,1.0
0.0,883.9466089071586,441.79496181493835,29632.79696797642,60.948615068641885,60.43576883580236,78.33299897308613,86.2302291103699,3359.8690299697505,9534.773783212597,16839.964892174045,5038.873931466691,2463.0,160.0,24341.838823640734,20981.969793670985,19302.964892174045,1.0
1089.0913137988398,1920.772591210139,235.73711680371377,30156.40259122336,38.10711679049254,34.09441606075855,47.10711679049254,43.09441606075855,3446.4974817632606,2206.5732116625227,19260.237226349753,10489.707408736977,2478.06350364867,175.06350364866998,32228.008138735397,28781.510656972136,21738.30072999842,1.0
0.0,1427.746136181302,322.9675663550224,27870.548650467466,69.0,69.41382237650032,88.18984544725208,91.82764475300064,3171.290542056222,1693.8417392792162,23427.12004699306,4885.623542432716,2463.0,160.0,30775.743589425772,27604.453047369552,25890.12004699306,1.0
0.0,891.3621111387033,420.99188325008583,29442.807229148853,57.03541783260198,55.7138904434693,62.39236305433663,61.10625349780592,3256.539384238944,9537.240359889991,15192.20623745526,6398.2621271812495,2463.0,160.0,24053.46836463651,20796.928980397566,17655.20623745526,1.0
0.0,1333.4587709519064,237.28491658360807,29386.309716598505,61.835083807625324,61.75262571143799,81.57720667331135,87.95351952903034,3037.583465352625,8758.116871051576,18286.055858709104,4250.179223142353,2463.0,160.0,24999.235081851457,21961.651616498835,20749.055858709104,1.0
878.9145488985791,1010.3539429043781,510.43028800477265,29319.49831268655,52.9176025375832,52.67433806238293,68.43107358718265,67.70128016158185,3392.305790080108,1971.2314807390499,21145.919405999663,7258.2273205297415,2467.8652895040054,164.86528950400543,30872.012016033408,27479.7062259533,23613.784695503666,1.0
0.0,1523.3287534211909,369.91756158143545,28251.502104922896,69.0,69.67124657880915,92.65750684238172,93.32875342119085,3177.5318487084005,1535.6752475910782,24466.437671059542,4487.249788401867,2463.0,160.0,31416.68745946141,28239.15561075301,26929.437671059542,1.0
0.0,626.7866251664519,484.6090181656227,29754.0,60.37271688080324,58.37271688080324,73.3272450154753,72.90905626934412,2434.3878444855386,9930.527016393147,15624.862060255158,4796.785393003686,2463.0,160.0,22884.647453258844,20450.259608773304,18087.862060255156,1.0
0.0,931.474168468808,438.55095540531556,29574.72508246896,63.013417079580414,63.02683415916082,84.85241212461547,96.79874380629383,3415.4695977853144,9433.27975341525,17526.046237236373,4499.34285807146,2463.0,160.0,24488.389095307833,21072.91949752252,19989.046237236373,1.0
0.0,1444.2768545909273,343.36117492443714,28877.19173869722,69.0,68.7554504742053,90.33175711307948,92.77725237102649,3295.0,1462.2529610005297,23634.294678686758,6056.92095360086,2463.0,160.0,32154.215632287618,28859.215632287618,26097.294678686758,1.0
0.0,1247.7066524729448,245.41209644988396,27986.881855325173,69.0,68.3058870921412,80.98826609891779,89.6117741842824,3268.234879437645,1810.7289117791036,21493.772975786393,6735.321499670268,2463.0,160.0,30692.09447545666,27423.859596019014,23956.772975786393,1.0
0.0,1364.7692063192849,414.2624483928247,29160.550528755753,68.65309195276532,68.30618390553066,92.78582183467864,93.30618390553066,3295.0,1432.3182647061271,24205.128159850527,5719.873310518385,2463.0,160.0,32388.001470368912,29093.001470368912,26668.128159850527,1.0
0.0,1011.8568044105509,377.3689154733534,30142.96802411659,60.895838165874224,57.936280195146146,78.38725603902923,81.95955797072808,3409.4486232199115,1539.1864541666182,19024.84128039277,11537.245717187663,2463.0,160.0,33025.08699758044,29615.638374360526,21487.84128039277,1.0
0.0,1248.5020493523757,272.0504935585709,27984.678218886736,68.18281473539845,67.67312589415938,81.45155579380464,89.98062231752186,3266.3985157389457,1793.805447070987,21563.08272527594,6679.690611631128,2463.0,160.0,30705.77333690707,27439.374821168123,24026.08272527594,1.0
0.0,1521.5992428252223,377.4822878072361,27809.0,68.56226338288195,69.64981070630556,92.17509464684723,93.17509464684723,3120.0,1624.120740891875,24467.50946468472,3895.969037248625,2463.0,160.0,30826.478501933347,27706.478501933347,26930.50946468472,1.0
1467.5574391119058,2103.499171506154,165.16252548897407,30174.839521378173,26.337230836365354,21.058170135887607,35.58140894928338,30.6162915368431,3371.674949022052,2341.3820514754652,18841.86202916759,10516.21212215142,2483.0,180.0,31841.074151319008,28469.399202296958,21324.86202916759,1.0
0.0,859.4218141035793,520.5624843738816,29355.0478546213,68.9788146187199,68.73411096403991,83.26588903596009,83.0211853812801,3375.752206044391,2068.3156371792843,21190.61412603923,7868.292111550759,2463.0,160.0,31521.90623758999,28146.154031545597,23653.61412603923,1.0
0.0,1308.6384463684979,486.14198917436187,29762.843213002052,71.31240751360258,70.48430563520193,81.51569436479807,80.68759248639742,3568.273619872213,1978.4723107263005,20572.212008895316,9626.070959621149,2463.0,160.0,32661.28296851646,29093.00934864425,23035.212008895316,1.0
963.9567313130333,1827.6441944786225,171.33462002319473,30138.323668197863,29.000179538120193,24.666906050826924,37.0000897690601,33.00017953812019,3223.6519146177907,2581.692849309195,18259.94344549214,10901.026751179908,2483.0,180.0,31643.97019667205,28420.318282054257,20742.94344549214,1.0
1291.0321355325364,1336.9407851422427,228.1542459330322,29995.28877391081,10.050801863513824,8.150828154120834,29.8507492822998,27.950775572906814,2718.357979199228,1880.8531154369307,19607.025501888802,8789.67704830008,2481.99973709393,178.9997370939299,30878.70228728281,28160.344308083582,22089.02523898273,1.0
2810.801354669572,1819.0053860428939,354.9901955353349,29846.702305972998,6.355900020111104,5.0,22.491300140777728,19.847200160888832,3336.6086797481184,1664.8203063752198,19954.428986123337,8089.26572459588,2483.0,180.0,30526.694710719217,27190.0860309711,22437.428986123337,1.0
0.0,950.9808732586048,332.6653048173728,29983.322278776926,60.52911236390775,59.0,81.12153926919926,83.4759774496605,2506.514459179642,9431.790701387263,17641.221555256383,3904.8053545715284,2463.0,160.0,24009.02690982791,21502.512450648268,20104.221555256383,1.0
43.739176671076194,2192.430689593923,466.35076254628405,29756.27543860228,19.241987146174694,19.09074517981551,36.0,34.87900642691265,3685.713743265546,1467.6506374945177,17542.045266647852,14097.9847906483,2483.0,180.0,34123.03005729615,30437.316314030606,20025.045266647852,1.0
600.890285485035,2146.964693162355,343.4384501592489,29950.854491127207,22.324427582213197,20.24666034332995,36.0,33.337786208893405,3567.425091532569,1794.3893237145987,18077.61929240954,12709.345374212955,2483.0,180.0,33269.9646666225,29702.53957508993,20560.61929240954,1.0
0.0,1245.1639897556252,385.5213505031123,30026.15732987063,71.19574533780545,71.0,84.21701864877824,84.02127331097279,3275.1492219453676,1877.204316415906,20470.425466219454,9735.840758936261,2463.0,160.0,32669.26622515572,29394.11700321035,22933.425466219454,1.0
0.0,1055.5611916732626,297.92252182029586,30164.75814325322,70.41708908284707,71.0,87.3316436686117,87.91455458576463,2936.4337510384776,1804.7892847047779,20548.29109171529,9340.67270954489,2463.0,160.0,32351.963801260183,29415.530050221707,23011.29109171529,1.0
9.72187130133008,1440.5063950553408,474.111424559565,29884.10882270177,71.53500983474139,70.52785613989126,80.61370047809284,79.6065467832427,3618.296987925426,1951.406243327439,20383.704748531884,10134.936268624882,2463.1430738970025,160.14307389700264,32981.78409105377,29363.487103128344,22846.847822428885,1.0
0.0,905.7270489320729,296.9781194907751,30200.74533422158,50.06814903037642,46.29232407445022,68.48134832519564,72.68794797260524,3205.32998237048,1733.6029563161592,18008.572442704062,12102.143465622437,2467.483500881476,164.48350088147598,32578.199409207973,29372.869426837493,20476.055943585536,1.0
0.0,1436.8053789810976,471.65002264706425,29850.82397704019,71.9482145553222,70.9482145553222,80.9654763702148,80.15535633403343,3619.303601085441,1950.1184621767063,20399.839234488783,10093.975260441239,2463.0,160.0,32956.81449493002,29337.51089384458,22862.839234488783,1.0
0.0,1609.8063382238724,399.7760977515369,30406.26982362129,42.39751348249452,44.35965505559028,49.68145168427632,48.927531459153876,2831.2628820040113,8877.922156161872,14979.405247110033,8527.011640577266,2463.0,160.0,25969.416887687297,23138.15400568329,17442.405247110033,1.0
0.0,730.3162348693355,455.8127028840259,29754.0,56.25895755486084,54.25895755486084,62.357220146295575,59.196525182869465,3020.59854843233,9829.054286353234,15000.94189582056,6211.918601127871,2463.0,160.0,23675.860496948433,20655.2619485161,17463.94189582056,1.0
0.0,635.1574023473978,553.1970111159366,29185.65427373781,67.4485754207292,66.34572626218758,85.65427373781242,87.30854747562482,3295.0,1979.723771346986,22194.423182015584,6478.664722722639,2463.0,160.0,31136.087904738226,27841.087904738226,24657.423182015584,1.0
1961.6466000670903,2726.3833506355486,381.5283433201619,28291.145730467444,9.090976162075588,-3.512305233533289,24.843027034331136,21.0413863365267,2918.760254361278,3785.0178825437074,17443.053735509,8264.562913855454,2482.008203489022,179.00820348902218,28189.624852853474,25270.864598492197,19925.06193899802,1.0
0.0,1074.4270808303993,388.3664568597888,28872.014297064135,62.92293394535435,62.84586789070871,74.35902201821521,79.48684587249349,3053.280669872187,9112.087645697995,16219.962825792132,5204.671576276595,2463.0,160.0,23887.63440206873,20834.35373219654,18682.962825792132,1.0
736.5111087522585,1180.535425650069,229.8639196163811,30130.067893407504,35.857100918769476,35.231248581568025,55.399051697836626,54.773199360635175,2718.6892978025007,1821.8209302439166,20004.693158607475,8992.428403675078,2473.839015581343,170.83901558134303,31470.960577863898,28752.271280061395,22478.53217418882,1.0
0.0,916.0255317459636,461.87322346132737,29955.340963642593,55.273236064058,54.47887057688789,67.16337566660567,66.8619670383982,2488.16909839855,9620.780090164135,15481.887183716095,5793.868319906875,2463.0,160.0,23738.75550362297,21250.58640522442,17944.887183716095,1.0
0.0,1874.672410844013,342.9096566383891,28283.53331794345,49.86511475856766,48.640389996311626,64.74149094728747,67.17967904164739,3445.335323700629,3591.9536946774233,14337.087143384053,13209.252966804053,2465.2472476225603,162.24724762256037,30011.587357810666,26566.25203411004,16802.334391006614,1.0
0.0,1333.0987165508734,174.27539640282876,30057.091065723027,60.39486620349323,59.59229930523984,86.61796828777369,91.91411794039362,2763.22201176546,8833.36824086748,19474.235382118088,3382.808171053797,2463.0,160.0,25320.043553171883,22556.82154140642,21937.235382118088,1.0
0.0,1296.7694730888272,240.3042493566157,29896.42256020687,28.3936712212943,24.12382066616053,40.26985055513377,40.123820666160526,3011.823911178596,3803.2273569889767,16355.680051224148,11580.187938481702,2465.920597779465,162.9205977794649,30401.788587485316,27389.96467630672,18821.600649003612,1.0
0.0,897.3877020689147,419.78044451411677,29428.312101316737,57.130226081503906,55.840301442005206,62.550376802506506,61.390678244511705,3259.172946708442,9525.094369780667,15210.009119749066,6386.769260564361,2463.0,160.0,24059.778380313426,20800.605433604986,17673.009119749066,1.0
0.0,1041.7184417742887,543.8202862500394,28520.60708905109,65.54921717500237,65.4835942749992,90.38515992499447,92.41797137499606,3210.371001875138,1714.9959178752645,23694.64940874854,4900.0512060767105,2463.0,160.0,31057.70061482525,27847.32961295011,26157.64940874854,1.0
0.0,1517.4196690417339,405.2106077034274,30296.121585328092,45.18104297004819,46.87808649671027,54.453216520082606,55.4224335967791,2910.129550818032,8954.40294255799,15325.35819770599,7980.909664923879,2463.0,160.0,25769.26786262987,22859.138311811836,17788.358197705988,1.0
0.0,1509.3515330544642,499.18773556428584,27995.186087724054,64.69162736896008,66.41497642137605,94.0,94.86167452620798,3144.2069579136028,1513.9199288202208,24629.251178931198,4042.5734709407016,2463.0,160.0,31134.824649871898,27990.617691958298,27092.251178931198,1.0
0.0,1102.8953749283432,398.29254431382014,30087.818326907945,63.2514784989069,60.70762176341988,78.94152435268397,81.54385673548701,3455.175759096428,1626.7608477240683,19314.446474277378,11241.68213893127,2463.0,160.0,33019.128613208646,29563.95285411222,21777.446474277378,1.0
0.0,640.476654181158,482.599122121104,29697.90058623337,61.12230976838655,59.244619536773094,74.95923007720448,75.2853894595686,2390.050764689045,9892.958330443034,15751.800539780503,4620.669134880037,2463.0,160.0,22835.46967466054,20445.418909971493,18214.800539780503,1.0
0.0,1047.8309315329543,469.7082769545009,28523.049047271088,67.96364434358333,67.40911085895831,89.40911085895831,91.44546651537499,3210.6811199364593,1758.9535679110427,23595.00658345624,4964.600947373217,2463.0,160.0,31022.60753082946,27811.926410893,26058.00658345624,1.0
0.0,637.8694018447471,481.52639153987167,29754.0,59.93234164855309,57.93234164855309,72.15291106280824,71.4411388285103,2497.141315081184,9919.664427330976,15558.071816697218,4948.274472897736,2463.0,160.0,22969.346289594956,20472.20497451377,18021.07181669722,1.0
0.0,1516.7848255890055,439.72139528795475,28583.72795545892,66.87788987911931,67.72673392747159,94.0,94.42442202417614,3220.7261457691757,1425.157670907756,24563.66330362642,4869.417952282924,2463.0,160.0,31896.081255909343,28675.355110140168,27026.66330362642,1.0
1042.0118239711844,1868.1831810528074,169.01347964677666,30155.759211025375,28.676299485596743,24.23506598079566,36.83814974279837,32.67629948559674,3250.2640589334674,2534.460341649525,18361.965662037026,10852.768623353915,2483.0,180.0,31697.73428539094,28447.470226457473,20844.965662037026,1.0
0.0,714.292685843063,441.5025322716109,29823.672490312427,60.8569353381675,59.0,76.85984060382246,77.57516391298495,2394.0711790085466,9789.773389278913,16303.703820276589,4375.559145608534,2463.0,160.0,23142.262965885122,20748.191786876578,18766.70382027659,1.0
88.78104661081602,2276.3740432492423,252.79809944306797,29264.5562615023,24.255922934119994,21.036396768849592,48.579146053883996,51.579146053883996,3500.018198384425,4236.948841503244,16080.805779941002,12171.412835080906,2463.0,160.0,30715.218615021906,27215.200416637483,18543.805779941,1.0
0.0,1302.8392997807423,412.1680543134846,29983.996322952888,71.43260492723097,71.0,83.2695802910761,82.83697536384513,3378.1831433454736,1899.2322582324805,20446.739507276903,9856.047000569719,2463.0,160.0,32765.78650784662,29387.60336450115,22909.739507276903,1.0
0.0,1513.776763594585,452.77365040212044,27809.0,66.11773862330777,67.69419089864623,93.1529045506769,94.1529045506769,3120.0,1580.11929521954,24565.29045506769,3834.367013307356,2463.0,160.0,30862.657468375044,27742.657468375044,27028.29045506769,1.0
0.0,1144.7333782322266,243.5713551619124,30114.011295289605,60.26075709386118,59.0,84.61015777980464,88.30637231049873,2598.5603168056145,9138.74674649641,18736.11105704638,3519.4471867846573,2463.0,160.0,24718.558243831034,22119.99792702542,21199.11105704638,1.0
0.0,1206.4166125041886,367.6195848325307,30054.48190133164,71.03661853184472,71.0,84.85352587262113,84.81690734077641,3205.929061352452,1862.4055234615587,20486.338146815528,9655.083904911195,2463.0,160.0,32604.422051726724,29398.49299037427,22949.338146815528,1.0
0.0,1520.7705878059144,407.8352975526851,28899.30654039769,68.05017288409246,68.43010373045547,94.0,94.1899654231815,3261.756050943236,1377.5629809058462,24528.494813477228,5312.775384763768,2463.0,160.0,32304.270198240993,29042.51414729776,26991.494813477228,1.0
0.0,2031.1021397925904,423.62737696519554,29775.53557026208,21.656582327852398,21.08731468616974,36.56926764168266,35.37951176112177,3543.1952955512916,1768.949382206406,17405.122059719557,13692.76156368,2483.0,180.0,33580.88362339955,30037.688327848264,19888.122059719557,1.0
0.0,1576.334620696738,409.7326683606285,29977.982510498416,34.798834033227635,33.043408029535684,53.99311653784259,56.06511204430352,3519.457399630804,1388.4595068873953,17851.08520073839,13360.00695321863,2474.22286998154,171.2228699815402,33685.315023938565,30165.85762430776,20325.308070719933,1.0
151.89793536803086,2481.4243087970344,167.72168873429342,30203.061818334805,3.56977502244402,-1.3289491696563687,33.30382742369884,36.050637903949806,3457.9717229577645,4632.713800493599,17712.021572037644,11181.811784111336,2464.0127580789963,161.01275807899614,31357.846114227978,27899.874391270212,20176.03433011664,1.0
0.0,878.3876516869881,519.1092578577502,29372.264894193773,69.07733845032202,68.80800383774151,83.19199616225849,82.92266154967798,3383.8804221515666,2064.5224696626024,21164.505310664666,7942.505187705059,2463.0,160.0,31570.010498369724,28186.130076218156,23627.505310664666,1.0
0.0,1364.761271271806,183.5042332681967,30260.82341413861,58.02861074864653,57.3571756238721,83.72865662206748,88.07152687161631,2702.4568545099255,8855.423781125977,19266.62968588381,3742.988072910554,2463.0,160.0,25472.617758794364,22770.16090428444,21729.62968588381,1.0
0.0,1158.344772259891,204.0219915894871,29920.347817140264,29.839703233752324,24.91256540022854,40.92713783352379,40.912565400228544,2906.6579466361945,4166.707221938653,16179.527060615626,11175.824804816168,2463.2914486659047,160.29144866590485,29818.6433140977,26911.985367461504,18642.81850928153,1.0
0.0,1295.9811614058895,207.14061661927036,29943.45072599759,34.256748524991586,31.19962359203742,41.17074745225819,39.62774691589149,2917.849973181665,3059.6044986995694,17074.262412840413,11541.557447704246,2481.8575013409168,178.85750134091674,31097.677361885577,28179.82738870391,19556.119914181327,1.0
0.0,1425.4870526376426,225.69921470771547,29628.177331893476,36.03282658041363,33.35207148361506,43.629051096420795,42.42716335442438,2993.9659199924445,3241.7783992199447,16521.13264519785,11804.911709137783,2479.8075509679857,176.80755096798566,30805.851905303618,27811.88598531117,19000.940196165833,1.0
0.0,1374.0259811838366,525.379246327201,28012.372028777663,64.44275477963207,65.85241507345597,92.96690551419185,94.26207536727989,3145.8273621452036,1591.4409503922473,24376.96788589356,4100.816535820894,2463.0,160.0,30940.784421714456,27794.95705956925,26839.96788589356,1.0
0.0,1324.4388694900958,334.53088748791583,28406.42561595224,63.976565856593375,64.95313171318675,74.25777557747291,82.35151215109943,3449.179804980768,8663.723880581896,16524.371509142893,5528.948900698315,2463.0,160.0,24516.320409841206,21067.14060486044,18987.371509142893,1.0
0.0,1033.9431999701274,472.79780502300326,28543.918506478913,67.93335485271565,67.33338713178914,89.33338713178914,91.40003227907349,3213.3314503873803,1762.6640305423323,23570.017753490414,4995.511372803675,2463.0,160.0,31028.52912629409,27815.19767590671,26033.017753490414,1.0
0.0,642.3163517660427,482.19963039105295,29694.39930839547,61.12994336832383,59.25988673664766,74.95668554389206,75.3032011927556,2392.862473999277,9889.647892603567,15753.785275764196,4623.144965793028,2463.0,160.0,22839.930241557224,20447.067767557946,18216.785275764196,1.0
0.0,834.7423996076271,410.0555238420107,29816.041240996346,55.63697372686188,53.76436847223426,62.69444761579893,59.84100032415032,3134.773890369343,9677.739360368476,15445.69977940816,6199.118391196681,2463.0,160.0,24107.81817060484,20973.0442802355,17908.69977940816,1.0
