ACWO_1,ADMO_1,ADRR_1,CSO_1,HTB_1,ITP_1,PPL_1,PS_1,RRR_1,TGA_1,Abnormal
1620.6028339247534,2284.52859482038,223.1117526511202,29669.641130733824,32.60965371019896,3255.7764946977595,18500.110176672883,9900.068202581251,180.0,27627.401884556373,1.0
0.0,840.2748418484053,468.6099448949047,29905.339520113375,69.1095396363058,2452.6141797213363,15541.02062741083,5492.662019365596,160.0,21044.06846705509,1.0
0.0,1366.6132616229108,481.69976307045226,29815.4722985382,81.28981846120944,3593.119969266962,20492.402522960667,9852.925658791988,160.0,29215.208212485693,1.0
0.0,1312.3292192626573,337.73638313635547,28442.42808096666,74.58426124536953,3448.1409869465515,16555.239245016757,5497.220429881815,160.0,21067.318687952018,1.0
1848.4608766745387,1522.7035707241039,260.2077704621773,29973.505820597897,25.479935165607024,2906.67218403339,19659.834962247307,8611.422958219628,180.0,27847.585736433546,1.0
0.0,1263.0497678642291,393.7848003479497,30013.08271589391,83.92320709873957,3307.101228012072,20463.080177468488,9773.118099347417,160.0,29392.097048803833,1.0
0.0,2137.204290559143,449.1686246599264,29352.528348337197,43.4661218337596,3653.0030646851023,16683.392924432545,14024.779963994804,175.33367385390025,29533.503497596146,1.0
0.0,1288.573263331723,177.42891492225482,30211.03348925561,87.20007260846593,2666.8942234387546,19548.945864810845,3233.3612103263795,160.0,22578.412851698467,1.0
3029.6479115558845,1965.0880001999524,440.7812863865632,29763.927206354572,29.849011180484652,3683.6978560223947,20230.677247939213,8056.03340720339,176.77081600639846,27082.78361512661,1.0
1280.598259587196,1361.961808070767,212.6922890985678,29921.522359165967,29.999919427127153,2723.0182902358883,19593.651599410277,8782.906373352993,178.84618483572032,28135.3858673631,1.0
0.0,1422.1881647990235,231.42598579780594,30296.665716650426,76.0057295615106,2728.595992253349,18302.25392216812,4824.197861388514,160.0,22860.855791303286,1.0
0.0,702.625120390927,503.2631300670556,29301.89576682837,84.55874771008705,3234.6552473105985,21353.895393865027,7354.275584950785,160.0,27936.515731505213,1.0
0.0,678.7351927321638,527.2374744313269,29212.83614251743,84.13666418254707,3280.240268284917,21426.493760601905,7185.611007345806,160.0,27794.864499662795,1.0
1011.8717278798679,1689.506235046023,207.43813949943444,30256.50794572905,48.309307854028646,3360.078887062813,18712.86605771032,11105.580032869364,173.99545958340067,28935.36266310027,1.0
0.0,1586.8290162442918,316.33125212101095,29846.28881200716,38.892549780416466,3232.1920351333647,16724.796658848387,12427.503375087788,168.42980087833413,28391.537799681144,1.0
308.2643901425847,1237.4687298637305,221.27801863008756,28476.97336548777,67.20474739704606,3157.3131090385955,20631.093917802245,7615.962634527266,164.53663561652075,27557.28007890744,1.0
102.12374974144906,2103.140498035013,178.29870317994207,30111.290663585798,35.17035938469566,3273.4961474792453,17478.705076913044,11285.093219286493,167.23453128231887,27960.53668000261,1.0
523.0866700736364,2153.3138125389423,360.60259491459885,29923.68241243927,36.0,3583.9435631309775,18002.828818397204,12903.262545680922,180.0,29805.147800947147,1.0
118.62430516806859,2180.9626702206,174.79233515178544,30141.713562653626,35.06878474159657,3334.6513310291543,17338.829032607682,11156.207664848214,160.0,27623.38536642674,1.0
0.0,1184.1319401045544,424.8157682291438,29898.758453697108,71.66750381095558,3194.643465764405,16573.394026294278,6010.830119412862,160.0,21852.580679942737,1.0
0.0,897.9264926489725,275.4084679057414,30252.853454757314,85.04187006933924,2933.1158468797344,19834.65687156557,10167.349418476675,160.0,29531.89044316251,1.0
0.0,814.6078339723682,444.7545436719111,29701.712945503074,67.34026636147301,3268.967587219873,15685.727967954666,5952.116333046857,160.0,20831.87671378165,1.0
0.0,1278.270796857287,343.20429783463635,28512.061859308345,72.53856984765613,3425.642830794269,16335.345536169258,5660.294686413811,160.0,21032.9973917888,1.0
1370.4997538097623,2249.2270299646625,326.8243473728995,28782.908877281316,29.71196908199324,2911.600045467657,17056.40245525348,9128.370514781858,173.28003637412561,25749.452960941806,1.0
0.0,866.4099233081042,553.5488388841229,28788.725999646427,89.02316255622279,3244.4209360944305,23334.692961287452,5321.686677237889,160.0,27874.958702430908,1.0
0.0,620.5542108722987,486.92529584100845,29735.81660558744,74.98678532382807,2359.6022171699724,15730.307447414098,4593.857879915278,160.0,20427.563110159404,1.0
2122.482124007789,1607.0739104087868,287.19655347370417,29937.399205487884,24.6289375030814,3029.0942763424327,19743.719017553405,8462.741509466936,180.0,27660.366250677907,1.0
0.0,983.2369566153058,317.83286759517796,30005.079498437193,81.70232747368279,2521.8383325748614,17823.499699432752,3840.6505959839624,160.0,21605.311962841854,1.0
36.3940225573796,1691.663830363952,405.48658129507703,29959.199984729512,70.08179323278613,3593.8376181852436,19789.498627803237,10376.23935644428,160.0,29034.900366062273,1.0
445.33342119777126,2130.634403748097,367.47286949415366,28104.049101141332,58.506458075241305,3386.6214216992857,14757.325730815977,12280.08633721833,164.31524632943578,26118.10589266446,1.0
909.7108140115153,1314.4751152597526,215.9672334303619,29370.51297534161,44.19134486490155,2888.6758910191393,19989.37403950206,8337.786856256645,173.38794428273016,27914.872949022298,1.0
0.0,808.963774675397,458.2056350504938,29651.561602310827,81.28456427540942,3017.4483774688088,16863.790698124514,4520.668182956069,160.0,20830.010503611775,1.0
0.0,914.1393117568965,268.3511231175862,30248.847934742415,86.18630435931034,2881.6163038310347,20053.053081901722,9867.126156407587,160.0,29501.562934478276,1.0
591.2480128500849,1135.855533017907,234.03261773277902,30151.552722161246,62.02621280595639,2725.850907387082,20120.134029523113,9019.364606888726,168.70122167549795,28885.348950700252,1.0
0.0,676.0423959586755,527.2996888348238,29048.808245811262,86.05348113569357,3295.0,22582.300661209523,6101.572685733718,160.0,27851.87334694324,1.0
1406.7518287496741,2533.554424354878,381.44697425508247,28164.603555105357,38.01110442587904,3109.4683439408645,16392.29598784465,9806.2039910419,173.631316170055,25565.66295111574,1.0
0.0,1259.9415615281887,200.0,29923.0,39.728896070345776,2895.0,16693.863650454776,11363.612019126724,172.71103929654225,27638.186708878042,1.0
1115.2036638937452,2676.447570691038,278.87858423114113,29208.614615675306,28.484856630754354,3203.0442851409416,17629.596176820116,9634.86808042231,170.03365193165698,26534.45362403314,1.0
743.9214590995177,2331.861991849708,161.91345790676854,30230.713686512274,34.362180697743824,3442.5939767418727,18267.628665142653,10909.818149289324,169.08120465162546,28206.93404234173,1.0
0.0,1333.4435787706038,234.6262848556592,29414.61275036518,81.78989721154727,3026.0070232000703,18336.19005700757,4213.5812583844745,160.0,21986.764292191972,1.0
0.0,754.0302087857524,449.2167631191947,29754.0,59.84448118826465,3154.873036502108,14858.029867582552,6536.06192671386,160.0,20702.218757794304,1.0
1358.027420824882,2513.1345537856214,380.7387706515244,28161.534672823273,39.04980304443081,3123.5143820780986,16309.43616622836,9931.579635658456,173.15918043434962,25593.660600243067,1.0
0.0,1067.3911628661526,431.68287277257923,29759.573968926503,77.69715658080129,3294.300226821577,17010.543852108094,5320.769857974963,160.0,21500.01348326148,1.0
1618.8588392966558,2282.4657144431317,222.4514051705784,29675.398006205214,32.643517683560084,3257.097189658843,18504.004533609408,9907.089333058124,180.0,27636.99667700869,1.0
0.0,816.6538796284394,445.5930158915825,28771.385588841185,84.15332595096703,3295.0,22145.26496872242,6409.872864455599,160.0,27723.137833178018,1.0
0.0,632.071946593622,554.7634732678534,29185.796679387986,85.79667938798667,3295.0,22258.505724594004,6422.50942800392,160.0,27849.015152597924,1.0
0.0,1174.1466770366221,206.26044319962068,29851.179884536028,42.049887989998496,2919.1085390295952,16076.00896080012,11220.240479149872,160.0,26840.140900920396,1.0
0.0,1113.7207391947263,257.83201466392086,30093.09279776708,84.0517584619549,2583.827165573118,18560.859578828924,3581.1288345102116,160.0,22021.16124776602,1.0
0.0,1548.8254817954426,270.4532025035008,29876.541728783923,38.234204320614126,3099.2121811695674,17127.63261323098,12188.76876371191,180.0,28700.18919577332,1.0
0.0,1278.9597696447984,200.0,29923.0,39.522176416904365,2895.0,16780.68590490017,11401.441715706502,174.77823583095636,27764.905856437625,1.0
2999.6792010360086,1877.1603218806522,373.59307126441615,29821.81467493004,21.904722978149042,3420.991994429131,20012.248735011024,7986.782314610897,180.0,27061.03905519279,1.0
0.0,1316.412850419034,447.36581493649027,29958.472885134284,80.24147854136397,3562.4219796625284,19993.67253786268,10548.481567817656,160.0,29442.73212601781,1.0
1011.7377199894818,1689.3863137388585,207.45370888089008,30256.511189350185,48.31310752450294,3360.0702682980786,18712.811379525447,11105.735170634583,173.99360608560832,28935.469887947558,1.0
1299.7755409643212,2130.8727631816414,158.02334380351564,30242.816263722394,35.65888539882812,3399.3704867057295,18760.376451554686,10666.902135286198,177.72590265885412,28508.63400279401,1.0
0.0,907.4246256838429,297.7399516105605,30065.370954404432,88.1771135279831,2843.871738977826,20731.53647318691,8800.174565782043,160.0,29150.839299991127,1.0
0.0,1518.1139276004344,411.0284468458185,27809.0,92.6107590499457,3120.0,24511.07590499457,3868.522179853421,160.0,27722.598084847992,1.0
0.0,748.1600067211982,450.8495345543687,29754.0,60.46648935404522,3121.6344751432084,14893.406582011323,6455.822873328167,160.0,20690.59498019628,1.0
0.0,786.6954678030978,442.03500210252406,29694.59272080933,59.647608421409906,3210.7934736901652,14882.963882145516,6597.89728081612,160.0,20733.06768927147,1.0
0.0,940.4147365218163,439.1520743222461,29608.186005810086,84.25547989270389,3402.694737115523,17486.022292221034,4570.206190057221,160.0,21116.53374516273,1.0
1507.9821653366491,2360.198782679679,339.54679921477714,28668.54003009543,28.579604258370622,2913.265287855337,17146.325544188214,8927.475673132107,174.61223028426986,25638.148159749253,1.0
1316.998878998786,2011.0014924813888,160.83613292050637,30217.18439689945,36.267637180500444,3344.018290004427,18721.38857628472,10682.755879789132,180.0,28543.126166069425,1.0
0.0,979.489513302581,456.2291934809958,29997.2322083855,65.5328781167321,2517.9570344058557,15432.345142777629,6046.219171471923,160.0,21423.607279843698,1.0
0.0,1002.9525493815488,308.7669717525288,30018.377966134092,82.05731737113592,2531.204604484586,17934.91191340266,3801.437865772986,160.0,21668.145174691057,1.0
0.0,1098.539827458055,235.00583876488736,28923.924520668515,83.0762365795879,3074.8832247022533,20809.179246555246,8013.5553479364025,160.0,28210.851369789398,1.0
0.0,789.47600304795,433.0454625500779,29777.43399909694,60.39545374499221,3175.363023536689,15050.11428232797,6476.583168707836,160.0,20814.334427499118,1.0
0.0,1194.4924011550504,253.30872352118112,30019.796218060892,86.97905946797334,2935.4079222611263,19030.891465873254,3601.0201043052393,160.0,22159.503647917365,1.0
0.0,1231.7659982625926,217.841854831807,29718.31735481772,43.99211230098627,2963.7077639485738,15920.631015921099,11385.329545583832,160.0,26805.252797556357,1.0
0.0,1293.5686772359036,487.29668577023597,29749.162994010254,81.57440775102894,3561.8151473868156,20592.957405363562,9567.103148716595,160.0,29061.24540669334,1.0
0.0,1507.9305714859302,510.5554281125583,27882.679365886004,94.0,3129.579412355164,24641.789075124147,3884.512392934943,160.0,27859.722055703925,1.0
0.0,688.8497169092362,482.07660620372405,29805.386967287915,72.99990845885361,2381.5401339247896,15659.227987788245,4890.552629291271,160.0,20631.240483154725,1.0
1919.8626688360976,2692.6565921903775,377.66171014907684,28325.904940701756,25.187177630710437,2918.2541505430727,17415.724129325936,8325.619278483686,178.6033204344583,25304.692577701007,1.0
0.0,895.366263400302,309.8409229481068,30020.418402428688,87.96406825795587,2866.8806281407665,20768.18025963159,8715.041675879163,160.0,29079.34130736999,1.0
0.0,1041.20553981824,265.790621588803,30111.424340230333,59.0003489629961,3105.5299890841693,17684.22246452355,11907.533478714131,169.47350054579152,28958.699454699305,1.0
1567.7819756335975,2222.049553702524,203.11162184184758,29844.00124548133,33.635301444007816,3295.7767563163047,18618.059666060897,10112.71916605762,180.0,27918.002075802215,1.0
0.0,1155.9909887641684,248.79089657370713,28111.866220284144,79.39856746903067,3295.0,20999.059611965004,7236.8329482122945,160.0,27403.8925601773,1.0
0.0,1507.2103144625437,515.9757232980177,27809.0,93.97371069218205,3120.0,24647.371069218203,3782.656226392531,160.0,27773.027295610736,1.0
1242.1007444021989,1919.5056962019858,170.25486170552787,30245.01293583044,43.47348585524444,3298.741197238307,19129.71558403614,10395.152487723957,177.17981665839832,28706.30669118019,1.0
0.0,1619.3946088455523,398.1641480714602,30396.50027847858,49.3118850479626,2827.8595032086573,14949.586381012052,8566.937548746644,160.0,23151.664426550036,1.0
0.0,877.8216886829596,284.1599708085941,30257.820523972445,83.6227074364442,2996.9781653600107,19563.833335788102,10539.643082506136,160.0,29569.498252934227,1.0
0.0,1511.5940928373454,473.7818564405503,27809.0,93.42573839533182,3120.0,24592.573839533183,3817.1784810940953,160.0,27752.752320627278,1.0
0.0,1131.4526639085916,231.36384456749192,28624.471664438224,81.72734983981182,3147.7231086501615,20859.088055926964,7759.559974836566,160.0,27933.924922113365,1.0
1287.7323050192626,2008.2790306343502,191.91521071843374,30206.268898147988,40.92534320479473,3413.9401408785857,19054.17810682649,10552.761499311095,177.8109585756468,28673.810423834646,1.0
0.0,1139.3129433562067,255.36995871576198,30075.806310708358,78.16300412842381,2861.6738581464488,18107.35829658051,4332.2236396729895,160.0,22040.90807810705,1.0
0.0,1233.8958607065706,428.40072293256037,30008.460346177755,79.73909199821352,3520.9750898526154,19731.175569066563,10816.379191952641,160.0,29489.57967116659,1.0
1029.524279033146,1329.8154706046853,214.90927788933203,29548.513995119883,39.606870853772186,2835.160973235379,19861.537744960955,8481.580646874952,175.15120351777992,27986.10862211831,1.0
82.94816074890497,2375.8938236241875,315.28793854899664,29988.28920423267,34.44472198595803,3587.6858170311043,17629.606501170165,12629.948093761444,169.6314799063869,29144.500257806892,1.0
698.3061059519473,2139.0151310495644,321.9476847865344,29984.875922203137,36.0,3546.7427562052226,18171.2624393314,12466.546883920597,180.0,29574.066567046775,1.0
0.0,1451.685088933284,359.28339432017316,29210.34713418558,63.81962898501002,3193.4546504222526,15860.672700258629,6796.412478669377,160.0,21926.630528505753,1.0
0.0,954.7623188301852,432.3864450155392,29505.48849818379,84.22454532565678,3417.467355782001,17466.68428533482,4560.360095170265,160.0,21072.577024723087,1.0
68.18642386813826,2199.2729243563426,277.89779591070646,28988.8457495347,53.084219778844755,3503.4935409722516,15598.11930940949,12462.440597713372,160.0,27020.06636615061,1.0
979.706146049015,2657.5177704039065,262.8665351160863,29351.797917095264,29.125338595356546,3243.465813573613,17646.675695876176,9851.92030175972,168.61035867698544,26726.740542739266,1.0
743.9452892944437,958.2415384903816,514.2033007974705,29298.690707483256,70.82189357463483,3377.3631651585324,21192.615108879585,7238.689838444781,164.1181582579266,27521.059940423762,1.0
0.0,1155.6679991159226,200.0,29923.0,40.862304357435626,2895.0,16217.832169877038,11156.19830258928,161.37695642564375,26943.407428891962,1.0
0.0,1220.2315590026424,200.0,29923.0,40.16052653257997,2895.0,16512.57885631641,11284.623644537865,168.39473467420027,27373.597235528476,1.0
0.0,1380.4647936403449,196.6085519343567,30270.624578099665,81.61680361388466,2709.6046646914674,19002.91881024662,4038.6474940561475,160.0,22794.9616396113,1.0
0.0,1242.2264540585334,356.2929974550941,28650.846351046566,76.47428677783365,3442.1272693432566,16733.932568086093,5313.5443122268925,160.0,21068.349610969726,1.0
0.0,1194.6091469816274,253.2275464476644,30019.982667169676,86.97992000232158,2935.199386104071,19031.539735082257,3600.6357322963613,160.0,22159.976081274548,1.0
760.132300283217,1295.3237823762177,217.28801500853672,29148.291474813697,49.9147317036591,2955.485425848482,20148.968480198186,8158.270626756384,171.1866416524388,27825.940322758528,1.0
0.0,730.5901190308826,455.7365231834631,29754.0,62.32819930798594,3022.1493494795013,14999.291335641701,6215.662289269813,160.0,20655.804275432012,1.0
1052.4896421658555,2667.6860529496416,271.4675259912382,29274.88594535835,28.781298960350476,3221.753089942119,17637.501305609345,9735.329092118773,169.37489119922117,26623.452198985222,1.0
0.0,1603.2530130857442,400.16158746554447,30398.456605271527,50.01993045755123,2836.857183951194,15003.944958172464,8488.27462541358,160.0,23118.36239963485,1.0
5.10071341098806,1365.7654219235092,198.91609840016503,29932.40444035151,38.80872324708795,2913.9045190794745,17023.909594114008,11486.4160196722,179.3624108236265,28078.78350553036,1.0
0.0,745.2013876609066,560.275172715821,28974.103760048027,88.08147581978507,3267.9631045053734,23085.818609514627,5613.20598550368,160.0,27894.061490512933,1.0
0.0,1088.7785204018833,287.46653544214894,28234.4910273152,80.4759659405151,3295.0,21299.472166318472,7006.5245261514265,160.0,27473.996692469897,1.0
0.0,1059.0719774825393,404.77506478403376,29195.37179243549,81.41227511689233,3426.4154882644334,17200.796920142548,4833.661627276555,160.0,21071.04305915467,1.0
0.0,1520.5660464054215,375.2523360178659,29697.519027171908,57.861068650050036,3043.2989299812607,15486.475111223142,7523.595181947894,160.0,22429.771363189775,1.0
0.0,651.9402253578681,544.6765009721593,29184.87968190656,84.87968190655994,3295.0,21845.85685795197,6784.1121015132,160.0,27797.968959465168,1.0
0.0,1333.4334769328432,232.85846324754078,29433.432474113324,81.93132294019674,3018.309422826435,18369.5261216178,4189.245931219004,160.0,22003.46263001037,1.0
1933.0143734035855,2654.0639271165387,341.4035006091246,28638.379738279426,26.543410225173098,3019.1929987817507,17802.492175894906,8642.333720019222,180.0,25908.63289713238,1.0
1030.7233515210253,1706.376221900558,205.24790936685184,30256.05164778476,47.77478740500551,3361.291335886207,18720.557937342604,11083.755954048274,174.25620126585096,28920.27875677052,1.0
2007.8654012553677,2742.601307957401,369.74515193164405,28391.29867546772,25.08999220863364,2962.5096961367117,17635.349103992867,8340.991717923374,180.0,25496.831125779532,1.0
344.69575386579004,1421.2282586920574,231.89771753312303,29636.25454971533,38.16093613579533,2899.175093917948,16385.455071569195,10627.31666973875,163.34007513435844,26579.936722524355,1.0
93.6513461117087,1962.4492784774511,180.0990889512619,30095.669669393465,36.31743269441456,3242.0953015265204,17090.660251985104,11150.900911048739,160.0,27462.465861507324,1.0
151.54081467510255,2484.737361074769,182.3896715669888,30200.288580725995,35.53775559746923,3495.2431774344436,17889.576557860808,11111.019823645498,160.0,27968.353204071864,1.0
0.0,1056.6935067368543,405.40465998142093,29202.443079235774,81.47640055366324,3426.211452783799,17206.859688709977,4827.429800739455,160.0,21071.078036665633,1.0
0.0,611.0189608101448,565.4519122040803,29186.768355654916,86.76835565491639,3295.0,22695.760044712377,6039.345086744636,160.0,27903.105131457014,1.0
958.5380366440977,1824.82992082968,171.49575686328063,30137.11326821303,37.01133187418237,3221.8044620093638,18252.860919265106,10904.376898506347,180.0,28418.43335576209,1.0
978.9769199576231,2354.2786025985192,375.2293156970585,28137.660368020588,47.13033697764757,3232.785238675007,15664.829936555841,10906.936811097416,169.48621046470566,25811.467719442953,1.0
1053.8802367905766,1332.9338934522152,214.6942142446748,29584.69845333346,38.67492839359089,2824.2823372098014,19835.550887898207,8510.811380577947,175.50964292554195,28000.589574191894,1.0
0.0,1505.9094587231202,409.41319042976204,30344.71098658799,52.00825501304237,2765.0414949540336,15021.404671550134,8139.414685673751,160.0,22858.77786226985,1.0
989.7091676401033,1435.7712586525352,281.52530451271014,28490.707497004223,62.838128732143346,3404.572008595638,20751.813183668288,7357.763448767551,165.47860042978192,27173.48322426998,1.0
0.0,1354.4703335723011,291.40260523114506,27917.89609215328,85.25881334289204,3210.7467434610685,22640.2506589764,5638.44786523719,160.0,27530.951780752523,1.0
0.0,1447.552573855535,344.94879346372556,28888.60651503033,90.48248039212584,3295.0,23669.8653725417,6041.105057519595,160.0,28878.970430061294,1.0
0.0,776.214728132898,463.29993117932696,29668.50793433123,80.24491200421899,2906.2055844514316,16674.573984767856,4530.6488447594975,160.0,20762.01724507592,1.0
1034.9449812150242,1710.1540841578435,204.7574295683789,30255.949464493413,47.655086977997236,3361.562851488933,18722.280455682478,11078.868673199204,174.31459171805014,28916.9008691108,1.0
1303.511794462695,2490.2876464196856,379.9463923613764,28158.101033565963,40.211957869981305,3139.229884832702,16216.727906281038,10071.857005624335,172.6309282409176,25624.985955313587,1.0
1618.9919915948253,1452.0507729222754,237.60701958032442,30003.741960291187,26.192571454674457,2804.154363591832,19589.58938518209,8735.930698438122,180.0,28004.36572002838,1.0
1767.2259160855165,2457.9613991238066,278.62923036247713,29185.642607096353,29.76260357115502,3144.741539275046,18172.699410682828,9309.77980708614,180.0,26820.737678493922,1.0
0.0,768.8694572826894,527.5009117147031,29272.845130702077,83.61869042617134,3336.9440531211526,21315.270617247206,7513.961915315251,160.0,27955.288479441304,1.0
0.0,786.2653291272501,466.9781454296494,28929.191445098204,82.90640105192362,3295.0,21342.827303088514,7156.152775805756,160.0,27666.98007889427,1.0
696.3031909774691,2617.9247105042054,229.37616490017362,29651.276249870447,30.464953403993057,3328.0103926075617,17682.398757439816,10305.900875797646,165.63343688001544,27128.922677509916,1.0
0.0,653.0552217902615,477.30252109145044,29754.0,70.54381755864779,2583.1272492097587,15466.554623648093,5155.847534934435,160.0,20502.27490937277,1.0
0.0,1681.088028979509,292.39574175964503,28863.031459440594,55.64271124863171,3250.8096887638503,15278.340215658789,12604.0272413314,168.5222681043919,27103.080036330728,1.0
1998.634582617822,2756.238960582021,384.95116534883914,28260.376173277713,24.538377953244684,2919.2082677158164,17467.2464566541,8210.51458276388,179.36661417265333,25240.919385874815,1.0
1229.9353251859388,1332.3024031844905,215.70384276508344,30057.089035789275,32.88816029320956,2694.3630119297586,19612.567953494618,8900.932522482077,178.10059345380336,28300.23805750074,1.0
0.0,1562.5268860998153,348.5362290901908,30384.256435807125,57.132591179680006,2792.4743067764675,15945.53125756517,7466.4372348448,160.0,23082.494185633503,1.0
0.0,1380.3520283450334,196.5144512396485,30270.554197001555,81.63196860187483,2709.5533370398084,19004.812489516164,4036.524395737524,160.0,22794.78354821388,1.0
0.0,1462.8276240488074,352.352038649422,28941.834910795846,91.18532012494512,3295.0,23835.73554948705,5967.3537415557585,160.0,28971.08929104281,1.0
0.0,841.6179837152404,299.9192306180718,30266.764968729174,81.06715179166403,3111.978169375119,19076.148133575884,11210.050513320137,160.0,29637.220477520903,1.0
0.0,2154.3099721451326,456.97478887575494,29465.548030244627,41.293971791094265,3665.2214086750946,16920.971835349064,14077.794000973605,176.69126763056607,29813.23569527814,1.0
1040.0095015526242,2379.8566951758817,376.11641717373,28141.504474419497,45.82925481186266,3215.1910593876883,15768.62080932641,10749.89027967733,170.07761144915332,25776.397641065207,1.0
0.0,2137.0605775587683,460.55149041426404,29751.187060668854,36.27986430408942,3650.2217113456927,17424.996366504034,14034.82748012419,178.8805427836423,30291.482678066175,1.0
1466.049968023112,1237.0502921096709,494.0171473096224,29410.014346025153,58.03066760213696,3457.308327486644,20942.786476604237,7343.218138188787,168.1154163743322,27299.811703680713,1.0
495.1555156797047,1227.1059732292792,267.47155834426667,30269.01490798839,62.96032078639841,3326.8461016308524,18502.03440819573,11703.770170644657,166.8486240066349,29348.80710121617,1.0
0.0,986.1126030273714,333.1774870789182,29945.143323422642,70.38225129210818,2999.044390980711,16768.532205090338,5271.280016469702,160.0,21503.76783057933,1.0
0.0,962.0993500413069,495.8491512988202,29174.586950761088,89.71535452101215,3295.0,23459.443240817236,5840.937450314378,160.0,28468.380691131613,1.0
0.0,856.5086845211638,427.9991281120038,29526.650437235803,61.47837459408646,3241.3062432347742,15089.230204267074,6464.739554523445,160.0,20775.663515555745,1.0
1671.638358142349,2344.8958572848824,242.43588318011274,29501.17435176312,31.618672657430118,3217.1282336397744,18386.147355604462,9694.60479764051,180.0,27346.623919605197,1.0
0.0,2127.732139991764,458.1064298553912,29752.7993832113,36.324158879431316,3643.1345792909888,17413.125420312408,14007.577457373853,178.70336448227474,30259.271662877545,1.0
0.0,1096.5065911946417,458.6781846977958,29169.53377357017,88.98835394132054,3295.0,22971.447952102764,6403.199159961334,160.0,28542.647112064096,1.0
0.0,1207.8034793035142,365.4049613608345,28753.18720491382,77.40235717564055,3439.1743180775075,16821.677405696926,5223.352743567296,160.0,21068.855831186713,1.0
0.0,891.8392172237761,278.05822309082686,30254.357369862362,84.61218003932538,2952.451898230358,19752.657690837925,10280.07143635031,160.0,29543.27722895788,1.0
0.0,890.3742251702868,518.1908061233157,29383.14621220004,83.14529522660928,3389.01752507298,21148.004313401943,7989.408494075421,160.0,28211.395282404384,1.0
1586.333272178778,2243.992915797228,210.13589917448877,29782.763955914714,33.275082093615964,3281.7282016510226,18576.634440765836,10038.033687409708,180.0,27815.939926524523,1.0
0.0,810.5810470735289,444.291648943636,29791.69121886773,58.435760196590834,3178.5588874704517,14816.77087764091,6755.591001468196,160.0,20856.802991638655,1.0
0.0,1013.3837286452389,244.4288496990924,29698.705419703154,86.56624062929349,2886.4230060181517,20680.049096716142,8670.723110495965,160.0,28927.349201193952,1.0
138.65501362099832,2184.685137201053,445.4115149757272,29789.423777232783,36.0,3665.5621789891793,17633.28524822489,13861.41724129317,180.0,30312.140310528877,1.0
0.0,838.5647620356714,337.5407596155044,30247.945547503507,77.3322055527286,3322.406958100109,18473.57740130069,12099.851389007477,160.0,29714.02183220806,1.0
0.0,1387.575509130734,420.596824283724,29473.19238279707,80.56029225622004,3552.4482222763054,20515.31670697729,9506.863479262825,160.0,28932.73196396381,1.0
0.0,1087.0015922108612,289.50380421711986,28264.375986858344,80.05311582342637,3295.0,21063.205350695785,7221.778336061194,160.0,27452.983686756976,1.0
0.0,1608.5166099332696,395.6422590502736,30319.563843265063,50.25288841407702,2851.572788034741,15008.681392404036,8452.09749794604,160.0,23072.206102315336,1.0
848.8981881719988,1108.8790507053504,333.23832613719236,29717.450369903523,48.394998730092766,2915.837968932742,20238.180658532983,8221.637407320317,172.49298290172183,28019.473079822277,1.0
0.0,1520.5296908878324,409.76247289733965,28880.23317264839,94.0,3259.276229727688,24530.620374519123,5285.979145228902,160.0,29020.32329002034,1.0
0.0,1802.1315645731127,332.48462159334724,28403.129837994333,63.21791790695885,3405.189226011648,14382.566567443291,13019.523022091502,160.0,26459.900363523146,1.0
0.0,1509.651541553209,296.1023983558269,29859.628128620432,39.25901452253937,3173.557676393701,16626.58410795945,12202.054265733781,166.96394190984253,28125.044639209373,1.0
1468.1025049995583,2725.749614669056,320.5814409794646,28835.698403330298,26.816742360821415,3097.7677401051737,17585.113129621903,9069.562688945036,173.74057253150795,26033.648650993273,1.0
51.09450579129511,1590.0769256738322,189.14241751934978,30017.2054950527,38.44527471043524,3084.3690120889873,16667.751651300994,11141.85758248065,160.0,27188.240221692657,1.0
0.0,1029.1083882290059,268.57541707435405,30119.39999450095,59.84692679060363,3114.441334637933,17713.184337573282,11924.910602543969,169.02793326810334,28995.681538747423,1.0
0.0,1004.8954293244233,403.4653078783756,29004.34562828436,74.4551930438113,2947.011686588503,16144.949425827179,5111.097168371596,160.0,20772.034907610272,1.0
2354.5642239867275,1678.5313094262594,310.05468399514353,29906.818733574066,23.90818563979277,3132.779580104097,19814.764558363284,8336.815862495223,180.0,27501.80084075441,1.0
382.44293505227984,2104.277683536929,366.55876359087614,28100.087975560462,59.847146733381635,3404.751188780956,14650.37534013251,12441.913552295224,163.70584239391744,26154.243546040696,1.0
0.0,1117.42968224744,232.91556794802918,28752.057809060178,82.30206220297377,3116.6886410394163,20837.82369848997,7867.778312819961,160.0,28051.913370270515,1.0
560.6196554919588,1332.685264590927,256.5851446590953,28286.198186204583,69.84512602434941,3357.066942207801,20842.07280980518,7309.308281051956,163.10334711039002,27260.417495759724,1.0
0.0,772.4072163964993,453.95030017392753,29446.812821906526,74.77675350429253,2591.687377756752,15894.132266651824,4798.218840323366,160.0,20563.66372921844,1.0
0.0,1153.3842672858223,498.0380886105669,29621.904679003623,82.12058077680848,3501.7361145510667,20785.938541139,9018.563373158679,160.0,28765.76579974661,1.0
